# _root_ " O zaman , " demiş cadı sesini biraz daha _ _ alçaltarak , " _ alabilirsin , canı ne kadar çekiyorsa _ alabilirsin .
#goldHeads=0,3,4,6,0,14,6,12,10,12,12,13,6,17,0,17,18,24,22,21,22,24,24,25,0,
#predictedHeads=0,3,12,0,0,17,8,12,10,12,12,13,6,0,0,17,18,24,22,21,22,24,24,25,0,
(22,4),(4,22),-1.06861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,23),0.0610439 # DEPENDENCYPART_GRANDPAR
(22,4),(4,24),-0.42295 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.102803 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.347447 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.860682 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),-0.596887 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),-1.14868 # DEPENDENCYPART_GRANDPAR
(22,5),(5,12),-0.875183 # DEPENDENCYPART_GRANDPAR
(22,5),(5,16),-0.929059 # DEPENDENCYPART_GRANDPAR
(22,5),(5,17),-0.242741 # DEPENDENCYPART_GRANDPAR
(22,5),(5,22),-1.15422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,5),(5,23),-0.0209148 # DEPENDENCYPART_GRANDPAR
(22,5),(5,24),-0.508558 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),-0.10279 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.273696 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.31127 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),-0.58478 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.590534 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.299766 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.76273 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.625529 # DEPENDENCYPART_GRANDPAR
(22,13),(13,3),-0.232041 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.264031 # DEPENDENCYPART_GRANDPAR
(22,13),(13,8),-0.256485 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),-0.600894 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.436116 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.175379 # DEPENDENCYPART_GRANDPAR
(22,14),(14,2),-0.159232 # DEPENDENCYPART_GRANDPAR
(22,14),(14,6),-0.0627958 # DEPENDENCYPART_GRANDPAR
(22,14),(14,8),-0.286731 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),-0.473005 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),-0.586411 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),-0.31291 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.335168 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.585474 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-1.03786 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.06861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,23),0.0610439 # DEPENDENCYPART_GRANDPAR
(22,14),(14,24),-0.42295 # DEPENDENCYPART_GRANDPAR
(22,15),(15,6),-0.0756928 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.438862 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.165361 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.22291 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.929059 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.242741 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.321021 # DEPENDENCYPART_GRANDPAR
(22,15),(15,23),-0.0209148 # DEPENDENCYPART_GRANDPAR
(22,15),(15,24),-0.508558 # DEPENDENCYPART_GRANDPAR
(22,16),(16,11),-0.617788 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.344287 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.492477 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.175233 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.361014 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.155852 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.322195 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.157851 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-0.996809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,23),0.114612 # DEPENDENCYPART_GRANDPAR
(22,16),(16,24),-0.351148 # DEPENDENCYPART_GRANDPAR
(22,16),(16,25),-0.189629 # DEPENDENCYPART_GRANDPAR
(22,17),(17,1),-0.660865 # DEPENDENCYPART_GRANDPAR
(22,17),(17,3),-0.211455 # DEPENDENCYPART_GRANDPAR
(22,17),(17,4),-0.504034 # DEPENDENCYPART_GRANDPAR
(22,17),(17,5),-0.673151 # DEPENDENCYPART_GRANDPAR
(22,17),(17,6),-0.713476 # DEPENDENCYPART_GRANDPAR
(22,17),(17,7),-0.289711 # DEPENDENCYPART_GRANDPAR
(22,17),(17,8),-0.270337 # DEPENDENCYPART_GRANDPAR
(22,17),(17,9),-0.706207 # DEPENDENCYPART_GRANDPAR
(22,17),(17,10),-0.689212 # DEPENDENCYPART_GRANDPAR
(22,17),(17,11),-0.714526 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),-0.441024 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),-0.495562 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),-0.379497 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.529833 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.494901 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),-0.311119 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),0.0341812 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),-0.208571 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),-0.0941749 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,24),-0.517341 # DEPENDENCYPART_GRANDPAR
(22,17),(17,25),-0.343635 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),-0.586411 # DEPENDENCYPART_GRANDPAR
(22,18),(18,12),-0.31291 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.412244 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.366786 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),0.531445 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.148842 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.270126 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.210323 # DEPENDENCYPART_GRANDPAR
(22,18),(18,25),-0.303626 # DEPENDENCYPART_GRANDPAR
(22,19),(19,2),-0.0978108 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),0.0280375 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.0420028 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.250811 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.140137 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.09707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),0.0248794 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),-0.420375 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.13418 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.241043 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),-0.480289 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.285721 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.55826 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.00502046 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.145969 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.1987 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.166043 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.124665 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),0.1881 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.11023 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.116283 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.14351 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.39464 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.137824 # DEPENDENCYPART_GRANDPAR
(22,24),(24,1),-0.704675 # DEPENDENCYPART_GRANDPAR
(22,24),(24,3),-0.556564 # DEPENDENCYPART_GRANDPAR
(22,24),(24,4),-0.546836 # DEPENDENCYPART_GRANDPAR
(22,24),(24,5),-0.716961 # DEPENDENCYPART_GRANDPAR
(22,24),(24,6),-0.839161 # DEPENDENCYPART_GRANDPAR
(22,24),(24,7),-0.582787 # DEPENDENCYPART_GRANDPAR
(22,24),(24,8),-0.588921 # DEPENDENCYPART_GRANDPAR
(22,24),(24,9),-0.866709 # DEPENDENCYPART_GRANDPAR
(22,24),(24,10),-0.761268 # DEPENDENCYPART_GRANDPAR
(22,24),(24,11),-1.10523 # DEPENDENCYPART_GRANDPAR
(22,24),(24,12),-0.83173 # DEPENDENCYPART_GRANDPAR
(22,24),(24,13),-0.652633 # DEPENDENCYPART_GRANDPAR
(22,24),(24,14),-0.4223 # DEPENDENCYPART_GRANDPAR
(22,24),(24,15),-0.573644 # DEPENDENCYPART_GRANDPAR
(22,24),(24,16),-0.885607 # DEPENDENCYPART_GRANDPAR
(22,24),(24,17),-0.232095 # DEPENDENCYPART_GRANDPAR
(22,24),(24,18),-0.282548 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.0864359 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.329726 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.276266 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.06059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.0948311 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.280991 # DEPENDENCYPART_GRANDPAR
(22,25),(25,2),-0.355286 # DEPENDENCYPART_GRANDPAR
(22,25),(25,6),-0.88644 # DEPENDENCYPART_GRANDPAR
(22,25),(25,9),-0.898915 # DEPENDENCYPART_GRANDPAR
(22,25),(25,10),-0.806324 # DEPENDENCYPART_GRANDPAR
(22,25),(25,11),-1.15177 # DEPENDENCYPART_GRANDPAR
(22,25),(25,12),-0.878271 # DEPENDENCYPART_GRANDPAR
(22,25),(25,13),-0.6904 # DEPENDENCYPART_GRANDPAR
(22,25),(25,16),-0.932148 # DEPENDENCYPART_GRANDPAR
(22,25),(25,17),-0.279336 # DEPENDENCYPART_GRANDPAR
(22,25),(25,18),-0.335904 # DEPENDENCYPART_GRANDPAR
(22,25),(25,19),-0.0695609 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-0.379042 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-0.293316 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-1.11897 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),-0.0890615 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.473309 # DEPENDENCYPART_GRANDPAR
(23,18),(18,11),-0.455267 # DEPENDENCYPART_GRANDPAR
(23,18),(18,12),-0.483829 # DEPENDENCYPART_GRANDPAR
(23,18),(18,15),-0.403609 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),-0.298879 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),0.428594 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.35076 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.183845 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.210131 # DEPENDENCYPART_GRANDPAR
(23,18),(18,25),-0.344117 # DEPENDENCYPART_GRANDPAR
(23,19),(19,2),0.0536479 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.0858758 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.0827799 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.135889 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.113298 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.236486 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-0.481462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,13),-0.402404 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.15081 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),0.0433615 # DEPENDENCYPART_GRANDPAR
(23,21),(21,13),-0.488817 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.282661 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),-0.575448 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.113717 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.178353 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),0.0103227 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.0909031 # DEPENDENCYPART_GRANDPAR
(23,22),(22,1),-0.773998 # DEPENDENCYPART_GRANDPAR
(23,22),(22,3),-0.221884 # DEPENDENCYPART_GRANDPAR
(23,22),(22,4),-0.384988 # DEPENDENCYPART_GRANDPAR
(23,22),(22,5),-0.714186 # DEPENDENCYPART_GRANDPAR
(23,22),(22,8),-0.143296 # DEPENDENCYPART_GRANDPAR
(23,22),(22,13),-0.491328 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.35794 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.551486 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.329961 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.168588 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.253632 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),0.0132188 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.150051 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.268287 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-0.556496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.534948 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.392427 # DEPENDENCYPART_GRANDPAR
(23,24),(24,1),-0.797562 # DEPENDENCYPART_GRANDPAR
(23,24),(24,3),-0.61904 # DEPENDENCYPART_GRANDPAR
(23,24),(24,4),-0.42909 # DEPENDENCYPART_GRANDPAR
(23,24),(24,5),-0.73775 # DEPENDENCYPART_GRANDPAR
(23,24),(24,6),-0.615311 # DEPENDENCYPART_GRANDPAR
(23,24),(24,7),-0.688759 # DEPENDENCYPART_GRANDPAR
(23,24),(24,8),-0.515969 # DEPENDENCYPART_GRANDPAR
(23,24),(24,9),-1.02982 # DEPENDENCYPART_GRANDPAR
(23,24),(24,10),-0.898483 # DEPENDENCYPART_GRANDPAR
(23,24),(24,11),-0.985379 # DEPENDENCYPART_GRANDPAR
(23,24),(24,12),-1.01394 # DEPENDENCYPART_GRANDPAR
(23,24),(24,13),-0.625745 # DEPENDENCYPART_GRANDPAR
(23,24),(24,14),-0.402042 # DEPENDENCYPART_GRANDPAR
(23,24),(24,15),-0.57505 # DEPENDENCYPART_GRANDPAR
(23,24),(24,16),-0.828991 # DEPENDENCYPART_GRANDPAR
(23,24),(24,17),-0.347341 # DEPENDENCYPART_GRANDPAR
(23,24),(24,18),-0.297735 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-0.343537 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.223412 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-0.29728 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.426352 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.398823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),-0.346233 # DEPENDENCYPART_GRANDPAR
(23,25),(25,2),-0.278479 # DEPENDENCYPART_GRANDPAR
(23,25),(25,6),-0.65891 # DEPENDENCYPART_GRANDPAR
(23,25),(25,9),-1.06594 # DEPENDENCYPART_GRANDPAR
(23,25),(25,10),-0.947367 # DEPENDENCYPART_GRANDPAR
(23,25),(25,11),-1.02508 # DEPENDENCYPART_GRANDPAR
(23,25),(25,12),-1.05364 # DEPENDENCYPART_GRANDPAR
(23,25),(25,13),-0.667509 # DEPENDENCYPART_GRANDPAR
(23,25),(25,16),-0.868687 # DEPENDENCYPART_GRANDPAR
(23,25),(25,17),-0.390902 # DEPENDENCYPART_GRANDPAR
(23,25),(25,18),-0.340309 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.292769 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-0.276702 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-0.305019 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.469913 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.611299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),-0.480093 # DEPENDENCYPART_GRANDPAR
(24,1),(1,3),-0.49537 # DEPENDENCYPART_GRANDPAR
(24,1),(1,4),-0.378202 # DEPENDENCYPART_GRANDPAR
(24,1),(1,17),0.252303 # DEPENDENCYPART_GRANDPAR
(24,1),(1,22),-0.442831 # DEPENDENCYPART_GRANDPAR
(24,1),(1,23),-0.194059 # DEPENDENCYPART_GRANDPAR
(24,1),(1,24),-0.75419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,3),(3,1),-0.297254 # DEPENDENCYPART_GRANDPAR
(24,3),(3,2),0.102028 # DEPENDENCYPART_GRANDPAR
(24,3),(3,4),-0.346548 # DEPENDENCYPART_GRANDPAR
(24,4),(4,1),-0.311812 # DEPENDENCYPART_GRANDPAR
(24,4),(4,2),-0.00716237 # DEPENDENCYPART_GRANDPAR
(24,4),(4,3),-0.201428 # DEPENDENCYPART_GRANDPAR
(24,4),(4,5),-0.468976 # DEPENDENCYPART_GRANDPAR
(24,4),(4,22),-0.535718 # DEPENDENCYPART_GRANDPAR
(24,4),(4,23),-0.30286 # DEPENDENCYPART_GRANDPAR
(24,4),(4,24),-0.668581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,5),(5,2),0.0492666 # DEPENDENCYPART_GRANDPAR
(24,5),(5,4),-0.14034 # DEPENDENCYPART_GRANDPAR
(24,5),(5,6),-0.979467 # DEPENDENCYPART_GRANDPAR
(24,5),(5,7),-0.497344 # DEPENDENCYPART_GRANDPAR
(24,5),(5,11),-0.917411 # DEPENDENCYPART_GRANDPAR
(24,5),(5,12),-0.788454 # DEPENDENCYPART_GRANDPAR
(24,5),(5,16),-0.847831 # DEPENDENCYPART_GRANDPAR
(24,5),(5,17),0.252303 # DEPENDENCYPART_GRANDPAR
(24,5),(5,22),-0.442831 # DEPENDENCYPART_GRANDPAR
(24,5),(5,23),-0.194059 # DEPENDENCYPART_GRANDPAR
(24,5),(5,24),-0.75419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,6),(6,1),-0.424928 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.123126 # DEPENDENCYPART_GRANDPAR
(24,6),(6,3),-0.153766 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.284084 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.408863 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),-0.367858 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.498307 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),-0.560713 # DEPENDENCYPART_GRANDPAR
(24,6),(6,10),-0.506707 # DEPENDENCYPART_GRANDPAR
(24,6),(6,11),-0.747284 # DEPENDENCYPART_GRANDPAR
(24,6),(6,12),-0.618326 # DEPENDENCYPART_GRANDPAR
(24,6),(6,13),-0.556401 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.143261 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),-0.289591 # DEPENDENCYPART_GRANDPAR
(24,6),(6,16),-0.677703 # DEPENDENCYPART_GRANDPAR
(24,6),(6,17),0.36034 # DEPENDENCYPART_GRANDPAR
(24,6),(6,19),-0.125195 # DEPENDENCYPART_GRANDPAR
(24,6),(6,20),-0.0155703 # DEPENDENCYPART_GRANDPAR
(24,7),(7,2),0.0543923 # DEPENDENCYPART_GRANDPAR
(24,7),(7,5),-0.319853 # DEPENDENCYPART_GRANDPAR
(24,7),(7,6),-0.704206 # DEPENDENCYPART_GRANDPAR
(24,7),(7,9),-0.584587 # DEPENDENCYPART_GRANDPAR
(24,8),(8,2),0.0492803 # DEPENDENCYPART_GRANDPAR
(24,8),(8,3),-0.195769 # DEPENDENCYPART_GRANDPAR
(24,8),(8,4),-0.104163 # DEPENDENCYPART_GRANDPAR
(24,8),(8,5),-0.324965 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),-0.709318 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-0.200223 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),-0.584588 # DEPENDENCYPART_GRANDPAR
(24,8),(8,10),-0.471364 # DEPENDENCYPART_GRANDPAR
(24,9),(9,7),-0.196148 # DEPENDENCYPART_GRANDPAR
(24,9),(9,8),-0.312918 # DEPENDENCYPART_GRANDPAR
(24,9),(9,10),-0.566256 # DEPENDENCYPART_GRANDPAR
(24,10),(10,7),-0.137214 # DEPENDENCYPART_GRANDPAR
(24,10),(10,8),-0.253984 # DEPENDENCYPART_GRANDPAR
(24,10),(10,9),-0.296284 # DEPENDENCYPART_GRANDPAR
(24,11),(11,1),-0.260581 # DEPENDENCYPART_GRANDPAR
(24,11),(11,3),-0.0837779 # DEPENDENCYPART_GRANDPAR
(24,11),(11,5),-0.244516 # DEPENDENCYPART_GRANDPAR
(24,11),(11,6),-0.863012 # DEPENDENCYPART_GRANDPAR
(24,11),(11,7),-0.152737 # DEPENDENCYPART_GRANDPAR
(24,11),(11,8),-0.236718 # DEPENDENCYPART_GRANDPAR
(24,11),(11,9),-0.464953 # DEPENDENCYPART_GRANDPAR
(24,11),(11,10),-0.65288 # DEPENDENCYPART_GRANDPAR
(24,11),(11,14),-0.203113 # DEPENDENCYPART_GRANDPAR
(24,11),(11,15),-0.345747 # DEPENDENCYPART_GRANDPAR
(24,11),(11,16),-0.789025 # DEPENDENCYPART_GRANDPAR
(24,11),(11,21),-0.118907 # DEPENDENCYPART_GRANDPAR
(24,12),(12,1),-0.260581 # DEPENDENCYPART_GRANDPAR
(24,12),(12,2),-0.122909 # DEPENDENCYPART_GRANDPAR
(24,12),(12,3),-0.0837779 # DEPENDENCYPART_GRANDPAR
(24,12),(12,4),-0.0926625 # DEPENDENCYPART_GRANDPAR
(24,12),(12,5),-0.244516 # DEPENDENCYPART_GRANDPAR
(24,12),(12,6),-0.863012 # DEPENDENCYPART_GRANDPAR
(24,12),(12,7),-0.152737 # DEPENDENCYPART_GRANDPAR
(24,12),(12,8),-0.236718 # DEPENDENCYPART_GRANDPAR
(24,12),(12,9),-0.464953 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),-0.65288 # DEPENDENCYPART_GRANDPAR
(24,12),(12,11),-0.386515 # DEPENDENCYPART_GRANDPAR
(24,12),(12,13),-0.656624 # DEPENDENCYPART_GRANDPAR
(24,12),(12,14),-0.203113 # DEPENDENCYPART_GRANDPAR
(24,12),(12,21),-0.118907 # DEPENDENCYPART_GRANDPAR
(24,13),(13,3),-0.154114 # DEPENDENCYPART_GRANDPAR
(24,13),(13,7),-0.164488 # DEPENDENCYPART_GRANDPAR
(24,13),(13,8),-0.281258 # DEPENDENCYPART_GRANDPAR
(24,13),(13,9),-0.422753 # DEPENDENCYPART_GRANDPAR
(24,13),(13,10),-0.281951 # DEPENDENCYPART_GRANDPAR
(24,13),(13,12),-0.0886503 # DEPENDENCYPART_GRANDPAR
(24,14),(14,2),-0.00716237 # DEPENDENCYPART_GRANDPAR
(24,14),(14,6),-0.18158 # DEPENDENCYPART_GRANDPAR
(24,14),(14,8),-0.311504 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-0.31884 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),-0.355138 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.22618 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.352874 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),-0.327823 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),-0.956632 # DEPENDENCYPART_GRANDPAR
(24,14),(14,22),-0.535718 # DEPENDENCYPART_GRANDPAR
(24,14),(14,23),-0.30286 # DEPENDENCYPART_GRANDPAR
(24,14),(14,24),-0.668581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,15),(15,6),-0.194477 # DEPENDENCYPART_GRANDPAR
(24,15),(15,11),-0.207589 # DEPENDENCYPART_GRANDPAR
(24,15),(15,12),-0.0786319 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),0.0897119 # DEPENDENCYPART_GRANDPAR
(24,15),(15,16),-0.847831 # DEPENDENCYPART_GRANDPAR
(24,15),(15,17),0.252303 # DEPENDENCYPART_GRANDPAR
(24,15),(15,18),0.0726899 # DEPENDENCYPART_GRANDPAR
(24,15),(15,23),-0.194059 # DEPENDENCYPART_GRANDPAR
(24,15),(15,24),-0.75419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,16),(16,11),-0.386515 # DEPENDENCYPART_GRANDPAR
(24,16),(16,12),-0.257558 # DEPENDENCYPART_GRANDPAR
(24,16),(16,13),-0.510183 # DEPENDENCYPART_GRANDPAR
(24,16),(16,14),0.137389 # DEPENDENCYPART_GRANDPAR
(24,16),(16,15),-0.103363 # DEPENDENCYPART_GRANDPAR
(24,16),(16,19),-0.310002 # DEPENDENCYPART_GRANDPAR
(24,16),(16,20),-0.115835 # DEPENDENCYPART_GRANDPAR
(24,16),(16,21),-0.118907 # DEPENDENCYPART_GRANDPAR
(24,16),(16,22),-0.412696 # DEPENDENCYPART_GRANDPAR
(24,16),(16,23),-0.135253 # DEPENDENCYPART_GRANDPAR
(24,16),(16,24),-0.59678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,16),(16,25),-0.056491 # DEPENDENCYPART_GRANDPAR
(24,17),(17,1),-0.429401 # DEPENDENCYPART_GRANDPAR
(24,17),(17,3),-0.133528 # DEPENDENCYPART_GRANDPAR
(24,17),(17,4),-0.296926 # DEPENDENCYPART_GRANDPAR
(24,17),(17,5),-0.413336 # DEPENDENCYPART_GRANDPAR
(24,17),(17,6),-0.832261 # DEPENDENCYPART_GRANDPAR
(24,17),(17,7),-0.190168 # DEPENDENCYPART_GRANDPAR
(24,17),(17,8),-0.295109 # DEPENDENCYPART_GRANDPAR
(24,17),(17,9),-0.528066 # DEPENDENCYPART_GRANDPAR
(24,17),(17,10),-0.535047 # DEPENDENCYPART_GRANDPAR
(24,17),(17,11),-0.483253 # DEPENDENCYPART_GRANDPAR
(24,17),(17,12),-0.354295 # DEPENDENCYPART_GRANDPAR
(24,17),(17,13),-0.513268 # DEPENDENCYPART_GRANDPAR
