# _root_ Bir gün düşünmüş , iki gün düşünmüş , işin içinden _ _ çıkamayacağını _ _ kestirince doğru kıza gitmiş .
#goldHeads=2,3,4,7,6,7,8,19,10,12,12,13,15,15,16,19,19,19,20,0,
#predictedHeads=2,3,4,7,6,7,8,19,10,12,12,13,15,15,16,19,19,19,20,0,
(20,7),(7,4),-0.452914 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),-0.480535 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),-0.3489 # DEPENDENCYPART_GRANDPAR
(20,7),(7,9),-0.431302 # DEPENDENCYPART_GRANDPAR
(20,7),(7,10),-0.592754 # DEPENDENCYPART_GRANDPAR
(20,7),(7,11),-0.290553 # DEPENDENCYPART_GRANDPAR
(20,7),(7,12),-0.183559 # DEPENDENCYPART_GRANDPAR
(20,7),(7,13),-0.319798 # DEPENDENCYPART_GRANDPAR
(20,7),(7,14),-0.160738 # DEPENDENCYPART_GRANDPAR
(20,7),(7,15),-0.138813 # DEPENDENCYPART_GRANDPAR
(20,7),(7,16),0.0122744 # DEPENDENCYPART_GRANDPAR
(20,7),(7,17),0.111688 # DEPENDENCYPART_GRANDPAR
(20,7),(7,18),-0.144025 # DEPENDENCYPART_GRANDPAR
(20,7),(7,19),0.51143 # DEPENDENCYPART_GRANDPAR
(20,8),(8,3),0.164269 # DEPENDENCYPART_GRANDPAR
(20,8),(8,4),-0.441868 # DEPENDENCYPART_GRANDPAR
(20,8),(8,5),-0.538128 # DEPENDENCYPART_GRANDPAR
(20,8),(8,6),-0.646212 # DEPENDENCYPART_GRANDPAR
(20,8),(8,7),0.278278 # DEPENDENCYPART_GRANDPAR
(20,8),(8,12),-0.588214 # DEPENDENCYPART_GRANDPAR
(20,8),(8,13),-0.607765 # DEPENDENCYPART_GRANDPAR
(20,8),(8,15),-0.543467 # DEPENDENCYPART_GRANDPAR
(20,8),(8,18),-0.431742 # DEPENDENCYPART_GRANDPAR
(20,8),(8,19),0.125304 # DEPENDENCYPART_GRANDPAR
(20,11),(11,1),-0.636412 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.890113 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),-0.752672 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.197149 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-0.353462 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.548362 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.755896 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),-0.799877 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),-0.45216 # DEPENDENCYPART_GRANDPAR
(20,11),(11,15),-0.430236 # DEPENDENCYPART_GRANDPAR
(20,11),(11,16),-0.340621 # DEPENDENCYPART_GRANDPAR
(20,11),(11,17),-0.128804 # DEPENDENCYPART_GRANDPAR
(20,11),(11,18),-0.624106 # DEPENDENCYPART_GRANDPAR
(20,11),(11,19),0.241948 # DEPENDENCYPART_GRANDPAR
(20,12),(12,1),-0.636412 # DEPENDENCYPART_GRANDPAR
(20,12),(12,2),-0.819287 # DEPENDENCYPART_GRANDPAR
(20,12),(12,3),-0.311158 # DEPENDENCYPART_GRANDPAR
(20,12),(12,4),-0.734367 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),-0.890113 # DEPENDENCYPART_GRANDPAR
(20,12),(12,6),-0.752672 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.197149 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.353462 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.548362 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.755896 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.592971 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.799877 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.45216 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.340621 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.128804 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),-0.624106 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.353462 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.548362 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.755896 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.592971 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.485978 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.453169 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.340621 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.128804 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.624106 # DEPENDENCYPART_GRANDPAR
(20,14),(14,19),0.241948 # DEPENDENCYPART_GRANDPAR
(20,15),(15,2),-0.819287 # DEPENDENCYPART_GRANDPAR
(20,15),(15,3),-0.311158 # DEPENDENCYPART_GRANDPAR
(20,15),(15,4),-0.734367 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.890113 # DEPENDENCYPART_GRANDPAR
(20,15),(15,6),-0.752672 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.197149 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.353462 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.548362 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.755896 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.592971 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.485978 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.453169 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.463156 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.340621 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.128804 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.624106 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),0.241948 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.745468 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-0.678853 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.39085 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.583336 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.289078 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.146522 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.535678 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.24142 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.238649 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.216725 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),0.10695 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.19235 # DEPENDENCYPART_GRANDPAR
(20,18),(18,9),-0.118431 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.319419 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.149151 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.0421581 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.0186809 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.0193361 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),0.00258832 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),0.152085 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),0.0888595 # DEPENDENCYPART_GRANDPAR
(20,19),(19,2),-0.405437 # DEPENDENCYPART_GRANDPAR
(20,19),(19,3),0.0835689 # DEPENDENCYPART_GRANDPAR
(20,19),(19,4),-0.42092 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.338822 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),0.197578 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),-0.0400148 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.114939 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),-0.328809 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.225477 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.118483 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.0197462 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.0956614 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.073737 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),0.114371 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.215564 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.155558 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.57727 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
