# _root_ Kendi yaşam alanını güvence altında _ gören _ Papalık , bunun _ verdiği _ rahatlıkla , yakın geçmişte Darwin'le bile _ barışmakta bir beis görmemiştir .
#goldHeads=3,3,6,5,6,7,8,9,25,0,12,13,14,15,25,0,18,21,21,19,22,25,24,25,26,0,
#predictedHeads=3,3,6,5,6,7,9,9,12,0,12,13,15,15,25,0,18,21,21,21,22,25,24,25,26,0,
(21,22),(22,19),-0.22269 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),0.104893 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.259124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,7),-0.0257695 # DEPENDENCYPART_GRANDPAR
(21,24),(24,9),-0.47393 # DEPENDENCYPART_GRANDPAR
(21,24),(24,10),-0.175992 # DEPENDENCYPART_GRANDPAR
(21,24),(24,11),-0.225812 # DEPENDENCYPART_GRANDPAR
(21,24),(24,13),-0.0668115 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-0.278433 # DEPENDENCYPART_GRANDPAR
(21,24),(24,15),-0.302049 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.104209 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-0.0735611 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.324165 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.22269 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),0.104893 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.259124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.203629 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.0608364 # DEPENDENCYPART_GRANDPAR
(21,25),(25,2),-0.408889 # DEPENDENCYPART_GRANDPAR
(21,25),(25,3),-0.539815 # DEPENDENCYPART_GRANDPAR
(21,25),(25,4),-0.468984 # DEPENDENCYPART_GRANDPAR
(21,25),(25,5),-0.809719 # DEPENDENCYPART_GRANDPAR
(21,25),(25,6),-0.801999 # DEPENDENCYPART_GRANDPAR
(21,25),(25,8),-0.669892 # DEPENDENCYPART_GRANDPAR
(21,25),(25,9),-0.489175 # DEPENDENCYPART_GRANDPAR
(21,25),(25,10),-0.253023 # DEPENDENCYPART_GRANDPAR
(21,25),(25,11),-0.226734 # DEPENDENCYPART_GRANDPAR
(21,25),(25,12),-0.464271 # DEPENDENCYPART_GRANDPAR
(21,25),(25,14),-0.315492 # DEPENDENCYPART_GRANDPAR
(21,25),(25,15),-0.317294 # DEPENDENCYPART_GRANDPAR
(21,25),(25,16),-0.181241 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),-0.115997 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-0.339598 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.237935 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),0.107687 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.359479 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,22),-0.247436 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),-0.017622 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.25535 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),-0.641405 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),-0.315957 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-0.641405 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.310657 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.421338 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),0.0357999 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.299857 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-0.410538 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.347426 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),0.035739 # DEPENDENCYPART_GRANDPAR
(22,5),(5,25),-0.319632 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),-0.290143 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.38732 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.330171 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),0.0136226 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),0.201139 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.0587917 # DEPENDENCYPART_GRANDPAR
(22,8),(8,23),0.328236 # DEPENDENCYPART_GRANDPAR
(22,9),(9,2),-0.310657 # DEPENDENCYPART_GRANDPAR
(22,9),(9,3),-0.421338 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.358226 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),-0.0395209 # DEPENDENCYPART_GRANDPAR
(22,9),(9,6),0.127032 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),-0.0875929 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.400839 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),-0.0159426 # DEPENDENCYPART_GRANDPAR
(22,9),(9,13),-0.19169 # DEPENDENCYPART_GRANDPAR
(22,9),(9,23),0.268499 # DEPENDENCYPART_GRANDPAR
(22,9),(9,25),-0.319631 # DEPENDENCYPART_GRANDPAR
(22,10),(10,6),0.00755555 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),0.0283535 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),-0.305567 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),0.133553 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.505573 # DEPENDENCYPART_GRANDPAR
(22,10),(10,21),0.0193714 # DEPENDENCYPART_GRANDPAR
(22,10),(10,25),-0.406156 # DEPENDENCYPART_GRANDPAR
(22,14),(14,8),-0.119683 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),0.231809 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),0.143277 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),0.0124243 # DEPENDENCYPART_GRANDPAR
(22,15),(15,4),-0.358226 # DEPENDENCYPART_GRANDPAR
(22,15),(15,5),-0.0395209 # DEPENDENCYPART_GRANDPAR
(22,15),(15,7),-0.0875929 # DEPENDENCYPART_GRANDPAR
(22,15),(15,8),-0.400839 # DEPENDENCYPART_GRANDPAR
(22,15),(15,9),-0.282101 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.0343686 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),0.0779197 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.0963709 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.0794382 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.0618557 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.221101 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),0.105825 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),0.0916589 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),0.337341 # DEPENDENCYPART_GRANDPAR
(22,15),(15,23),0.268499 # DEPENDENCYPART_GRANDPAR
(22,15),(15,25),-0.319631 # DEPENDENCYPART_GRANDPAR
(22,16),(16,6),0.00755555 # DEPENDENCYPART_GRANDPAR
(22,16),(16,7),0.0283535 # DEPENDENCYPART_GRANDPAR
(22,16),(16,10),0.0648667 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.215848 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.272376 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),0.339709 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),0.117466 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.072349 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),0.0193714 # DEPENDENCYPART_GRANDPAR
(22,16),(16,25),-0.406156 # DEPENDENCYPART_GRANDPAR
(22,17),(17,11),0.107012 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),0.0838071 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),0.152661 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.0143975 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.014681 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.145388 # DEPENDENCYPART_GRANDPAR
(22,17),(17,24),-0.111126 # DEPENDENCYPART_GRANDPAR
(22,18),(18,7),-0.0875447 # DEPENDENCYPART_GRANDPAR
(22,18),(18,9),-0.282101 # DEPENDENCYPART_GRANDPAR
(22,18),(18,10),-0.0343686 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),0.0779197 # DEPENDENCYPART_GRANDPAR
(22,18),(18,12),-0.096371 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),-0.07939 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.0618075 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.0759446 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.0616089 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),0.248775 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),0.0916589 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),0.120096 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.337341 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-0.165295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),0.268499 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),-0.117869 # DEPENDENCYPART_GRANDPAR
(22,19),(19,7),-0.0875929 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.0618557 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.0759446 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.0616089 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),0.248679 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),0.353925 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),0.191441 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.359008 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.169193 # DEPENDENCYPART_GRANDPAR
(22,21),(21,1),-0.494817 # DEPENDENCYPART_GRANDPAR
(22,21),(21,2),-0.263767 # DEPENDENCYPART_GRANDPAR
(22,21),(21,3),-0.338286 # DEPENDENCYPART_GRANDPAR
(22,21),(21,4),-0.284223 # DEPENDENCYPART_GRANDPAR
(22,21),(21,5),0.0736861 # DEPENDENCYPART_GRANDPAR
(22,21),(21,8),-0.270411 # DEPENDENCYPART_GRANDPAR
(22,21),(21,9),-0.208098 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),0.32871 # DEPENDENCYPART_GRANDPAR
(22,21),(21,12),-0.0379387 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),-0.0309444 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.00194168 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),0.106279 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.264869 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.437341 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.238114 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.0245501 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-0.0153123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,24),0.0321141 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.288471 # DEPENDENCYPART_GRANDPAR
(24,7),(7,2),-0.463384 # DEPENDENCYPART_GRANDPAR
(24,7),(7,3),-0.525879 # DEPENDENCYPART_GRANDPAR
(24,7),(7,4),-0.44896 # DEPENDENCYPART_GRANDPAR
(24,7),(7,5),-0.724409 # DEPENDENCYPART_GRANDPAR
(24,7),(7,6),-0.02569 # DEPENDENCYPART_GRANDPAR
(24,9),(9,2),-0.487885 # DEPENDENCYPART_GRANDPAR
(24,9),(9,3),-0.564833 # DEPENDENCYPART_GRANDPAR
(24,9),(9,4),-0.487914 # DEPENDENCYPART_GRANDPAR
(24,9),(9,5),-0.779761 # DEPENDENCYPART_GRANDPAR
(24,9),(9,6),-0.192742 # DEPENDENCYPART_GRANDPAR
(24,9),(9,7),-0.177394 # DEPENDENCYPART_GRANDPAR
(24,9),(9,8),-0.623859 # DEPENDENCYPART_GRANDPAR
(24,9),(9,11),-0.159222 # DEPENDENCYPART_GRANDPAR
(24,9),(9,13),-0.486633 # DEPENDENCYPART_GRANDPAR
(24,9),(9,23),-0.147583 # DEPENDENCYPART_GRANDPAR
(24,9),(9,25),-0.479701 # DEPENDENCYPART_GRANDPAR
(24,10),(10,6),-0.312219 # DEPENDENCYPART_GRANDPAR
(24,10),(10,7),-0.0614478 # DEPENDENCYPART_GRANDPAR
(24,10),(10,8),-0.528587 # DEPENDENCYPART_GRANDPAR
(24,10),(10,9),-0.0760282 # DEPENDENCYPART_GRANDPAR
(24,10),(10,12),-0.770672 # DEPENDENCYPART_GRANDPAR
(24,10),(10,21),-0.42878 # DEPENDENCYPART_GRANDPAR
(24,10),(10,25),-0.566226 # DEPENDENCYPART_GRANDPAR
(24,11),(11,7),-0.231708 # DEPENDENCYPART_GRANDPAR
(24,11),(11,9),-0.545284 # DEPENDENCYPART_GRANDPAR
(24,11),(11,10),-0.197607 # DEPENDENCYPART_GRANDPAR
(24,11),(11,15),-0.593022 # DEPENDENCYPART_GRANDPAR
(24,13),(13,5),-0.723852 # DEPENDENCYPART_GRANDPAR
(24,13),(13,8),-0.418237 # DEPENDENCYPART_GRANDPAR
(24,13),(13,9),-0.452172 # DEPENDENCYPART_GRANDPAR
(24,13),(13,10),-0.10887 # DEPENDENCYPART_GRANDPAR
(24,13),(13,12),-0.202852 # DEPENDENCYPART_GRANDPAR
(24,14),(14,8),-0.342703 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),0.08853 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.121821 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.282518 # DEPENDENCYPART_GRANDPAR
(24,15),(15,4),-0.487914 # DEPENDENCYPART_GRANDPAR
(24,15),(15,5),-0.779761 # DEPENDENCYPART_GRANDPAR
(24,15),(15,7),-0.177394 # DEPENDENCYPART_GRANDPAR
(24,15),(15,8),-0.623859 # DEPENDENCYPART_GRANDPAR
(24,15),(15,9),-0.491682 # DEPENDENCYPART_GRANDPAR
(24,15),(15,10),-0.140746 # DEPENDENCYPART_GRANDPAR
(24,15),(15,11),-0.0653598 # DEPENDENCYPART_GRANDPAR
(24,15),(15,12),-0.36147 # DEPENDENCYPART_GRANDPAR
(24,15),(15,13),-0.37438 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),-0.103883 # DEPENDENCYPART_GRANDPAR
(24,15),(15,16),-0.283597 # DEPENDENCYPART_GRANDPAR
(24,15),(15,17),-0.0612865 # DEPENDENCYPART_GRANDPAR
(24,15),(15,19),-0.25874 # DEPENDENCYPART_GRANDPAR
(24,15),(15,21),-0.11081 # DEPENDENCYPART_GRANDPAR
(24,15),(15,23),-0.147583 # DEPENDENCYPART_GRANDPAR
(24,15),(15,25),-0.479701 # DEPENDENCYPART_GRANDPAR
(24,16),(16,6),-0.312219 # DEPENDENCYPART_GRANDPAR
(24,16),(16,7),-0.0614478 # DEPENDENCYPART_GRANDPAR
(24,16),(16,10),-0.0415103 # DEPENDENCYPART_GRANDPAR
(24,16),(16,12),-0.480946 # DEPENDENCYPART_GRANDPAR
(24,16),(16,14),-0.314404 # DEPENDENCYPART_GRANDPAR
(24,16),(16,15),0.00447507 # DEPENDENCYPART_GRANDPAR
(24,16),(16,18),-0.841739 # DEPENDENCYPART_GRANDPAR
(24,16),(16,19),-0.422748 # DEPENDENCYPART_GRANDPAR
(24,16),(16,21),-0.42878 # DEPENDENCYPART_GRANDPAR
(24,16),(16,25),-0.566226 # DEPENDENCYPART_GRANDPAR
(24,17),(17,11),-0.0362678 # DEPENDENCYPART_GRANDPAR
(24,17),(17,12),-0.181292 # DEPENDENCYPART_GRANDPAR
(24,17),(17,14),0.110633 # DEPENDENCYPART_GRANDPAR
(24,17),(17,15),-0.349632 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),-0.0771775 # DEPENDENCYPART_GRANDPAR
(24,17),(17,18),-0.813817 # DEPENDENCYPART_GRANDPAR
(24,17),(17,24),-0.936412 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,18),(18,7),-0.177346 # DEPENDENCYPART_GRANDPAR
(24,18),(18,9),-0.491682 # DEPENDENCYPART_GRANDPAR
(24,18),(18,10),-0.140746 # DEPENDENCYPART_GRANDPAR
(24,18),(18,11),-0.0653598 # DEPENDENCYPART_GRANDPAR
(24,18),(18,12),-0.36147 # DEPENDENCYPART_GRANDPAR
(24,18),(18,13),-0.374332 # DEPENDENCYPART_GRANDPAR
(24,18),(18,14),-0.103835 # DEPENDENCYPART_GRANDPAR
(24,18),(18,15),-0.411179 # DEPENDENCYPART_GRANDPAR
(24,18),(18,16),-0.124105 # DEPENDENCYPART_GRANDPAR
(24,18),(18,17),0.0816639 # DEPENDENCYPART_GRANDPAR
(24,18),(18,19),-0.25874 # DEPENDENCYPART_GRANDPAR
(24,18),(18,20),-0.0884677 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),-0.11081 # DEPENDENCYPART_GRANDPAR
(24,18),(18,22),-0.369125 # DEPENDENCYPART_GRANDPAR
(24,18),(18,23),-0.147583 # DEPENDENCYPART_GRANDPAR
(24,18),(18,24),-0.943155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,7),-0.177394 # DEPENDENCYPART_GRANDPAR
(24,19),(19,14),-0.103883 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),-0.411179 # DEPENDENCYPART_GRANDPAR
(24,19),(19,16),-0.124105 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),0.0815675 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.60528 # DEPENDENCYPART_GRANDPAR
(24,20),(20,17),0.0243298 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),-0.600198 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.181206 # DEPENDENCYPART_GRANDPAR
(24,21),(21,1),-0.723518 # DEPENDENCYPART_GRANDPAR
(24,21),(21,2),-0.440995 # DEPENDENCYPART_GRANDPAR
(24,21),(21,3),-0.481781 # DEPENDENCYPART_GRANDPAR
(24,21),(21,4),-0.413911 # DEPENDENCYPART_GRANDPAR
(24,21),(21,5),-0.666554 # DEPENDENCYPART_GRANDPAR
(24,21),(21,8),-0.493431 # DEPENDENCYPART_GRANDPAR
(24,21),(21,9),-0.417679 # DEPENDENCYPART_GRANDPAR
(24,21),(21,11),0.18543 # DEPENDENCYPART_GRANDPAR
(24,21),(21,12),-0.303037 # DEPENDENCYPART_GRANDPAR
(24,21),(21,13),-0.325887 # DEPENDENCYPART_GRANDPAR
(24,21),(21,15),-0.337176 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),0.0437829 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),0.0977583 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.521864 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.112285 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.233113 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.582775 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-0.793172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.448541 # DEPENDENCYPART_GRANDPAR
(24,22),(22,3),-0.564833 # DEPENDENCYPART_GRANDPAR
(24,22),(22,4),-0.487914 # DEPENDENCYPART_GRANDPAR
(24,22),(22,5),-0.779761 # DEPENDENCYPART_GRANDPAR
(24,22),(22,8),-0.623859 # DEPENDENCYPART_GRANDPAR
(24,22),(22,9),-0.491682 # DEPENDENCYPART_GRANDPAR
(24,22),(22,10),-0.140746 # DEPENDENCYPART_GRANDPAR
(24,22),(22,14),-0.103883 # DEPENDENCYPART_GRANDPAR
(24,22),(22,15),-0.411179 # DEPENDENCYPART_GRANDPAR
(24,22),(22,16),-0.124105 # DEPENDENCYPART_GRANDPAR
(24,22),(22,17),0.0815675 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),-0.60528 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.186288 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.161698 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.0195779 # DEPENDENCYPART_GRANDPAR
(25,2),(2,1),-0.329963 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),-0.321593 # DEPENDENCYPART_GRANDPAR
(25,3),(3,2),-0.174711 # DEPENDENCYPART_GRANDPAR
(25,4),(4,1),-0.314779 # DEPENDENCYPART_GRANDPAR
(25,4),(4,2),-0.15838 # DEPENDENCYPART_GRANDPAR
(25,4),(4,3),-0.623759 # DEPENDENCYPART_GRANDPAR
(25,4),(4,6),-0.314143 # DEPENDENCYPART_GRANDPAR
(25,5),(5,2),-0.145854 # DEPENDENCYPART_GRANDPAR
(25,5),(5,3),-0.611233 # DEPENDENCYPART_GRANDPAR
(25,5),(5,4),-0.214504 # DEPENDENCYPART_GRANDPAR
(25,5),(5,6),-0.314222 # DEPENDENCYPART_GRANDPAR
(25,5),(5,25),-1.28645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,6),(6,1),-0.315671 # DEPENDENCYPART_GRANDPAR
(25,6),(6,2),-0.156669 # DEPENDENCYPART_GRANDPAR
(25,6),(6,3),-0.581044 # DEPENDENCYPART_GRANDPAR
(25,6),(6,4),-0.193364 # DEPENDENCYPART_GRANDPAR
(25,6),(6,5),-0.264371 # DEPENDENCYPART_GRANDPAR
(25,6),(6,8),-0.743021 # DEPENDENCYPART_GRANDPAR
(25,6),(6,20),-0.148443 # DEPENDENCYPART_GRANDPAR
(25,6),(6,22),-0.0781935 # DEPENDENCYPART_GRANDPAR
(25,8),(8,2),-0.126763 # DEPENDENCYPART_GRANDPAR
(25,8),(8,3),-0.577585 # DEPENDENCYPART_GRANDPAR
(25,8),(8,4),-0.18682 # DEPENDENCYPART_GRANDPAR
(25,8),(8,5),-0.255099 # DEPENDENCYPART_GRANDPAR
(25,8),(8,6),-0.116685 # DEPENDENCYPART_GRANDPAR
(25,8),(8,7),0.145756 # DEPENDENCYPART_GRANDPAR
(25,8),(8,23),-0.264384 # DEPENDENCYPART_GRANDPAR
(25,9),(9,2),-0.15838 # DEPENDENCYPART_GRANDPAR
(25,9),(9,3),-0.623759 # DEPENDENCYPART_GRANDPAR
(25,9),(9,4),-0.22703 # DEPENDENCYPART_GRANDPAR
(25,9),(9,5),-0.3259 # DEPENDENCYPART_GRANDPAR
(25,9),(9,6),-0.213422 # DEPENDENCYPART_GRANDPAR
(25,9),(9,7),0.255952 # DEPENDENCYPART_GRANDPAR
(25,9),(9,8),-0.269464 # DEPENDENCYPART_GRANDPAR
(25,9),(9,11),-0.344014 # DEPENDENCYPART_GRANDPAR
(25,9),(9,13),0.190004 # DEPENDENCYPART_GRANDPAR
(25,9),(9,23),-0.198743 # DEPENDENCYPART_GRANDPAR
(25,9),(9,25),-1.28645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,10),(10,6),-0.0477136 # DEPENDENCYPART_GRANDPAR
(25,10),(10,7),0.27653 # DEPENDENCYPART_GRANDPAR
(25,10),(10,8),-0.620926 # DEPENDENCYPART_GRANDPAR
(25,10),(10,9),-0.621663 # DEPENDENCYPART_GRANDPAR
(25,10),(10,12),-0.594192 # DEPENDENCYPART_GRANDPAR
(25,10),(10,21),-0.220714 # DEPENDENCYPART_GRANDPAR
(25,10),(10,25),-1.25799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,11),(11,7),0.272041 # DEPENDENCYPART_GRANDPAR
(25,11),(11,9),-0.57322 # DEPENDENCYPART_GRANDPAR
(25,11),(11,10),-0.406769 # DEPENDENCYPART_GRANDPAR
(25,11),(11,15),-0.528336 # DEPENDENCYPART_GRANDPAR
(25,12),(12,1),-0.315671 # DEPENDENCYPART_GRANDPAR
(25,12),(12,2),-0.156669 # DEPENDENCYPART_GRANDPAR
(25,12),(12,3),-0.581044 # DEPENDENCYPART_GRANDPAR
(25,12),(12,4),-0.193364 # DEPENDENCYPART_GRANDPAR
(25,12),(12,5),-0.264371 # DEPENDENCYPART_GRANDPAR
(25,12),(12,6),-0.0790907 # DEPENDENCYPART_GRANDPAR
(25,12),(12,7),0.0471011 # DEPENDENCYPART_GRANDPAR
(25,12),(12,8),0.0360979 # DEPENDENCYPART_GRANDPAR
(25,12),(12,9),-0.5741 # DEPENDENCYPART_GRANDPAR
(25,12),(12,10),-0.337097 # DEPENDENCYPART_GRANDPAR
(25,12),(12,11),-0.166079 # DEPENDENCYPART_GRANDPAR
(25,12),(12,14),-0.243822 # DEPENDENCYPART_GRANDPAR
(25,12),(12,18),-0.286711 # DEPENDENCYPART_GRANDPAR
(25,12),(12,19),-0.343632 # DEPENDENCYPART_GRANDPAR
(25,12),(12,20),-0.148443 # DEPENDENCYPART_GRANDPAR
(25,12),(12,21),-0.0531062 # DEPENDENCYPART_GRANDPAR
(25,12),(12,22),-0.0781935 # DEPENDENCYPART_GRANDPAR
(25,12),(12,25),-1.18619 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,14),(14,8),-0.00543344 # DEPENDENCYPART_GRANDPAR
(25,14),(14,11),-0.176724 # DEPENDENCYPART_GRANDPAR
(25,14),(14,12),0.10389 # DEPENDENCYPART_GRANDPAR
(25,14),(14,13),0.160943 # DEPENDENCYPART_GRANDPAR
(25,15),(15,4),-0.22703 # DEPENDENCYPART_GRANDPAR
(25,15),(15,5),-0.3259 # DEPENDENCYPART_GRANDPAR
(25,15),(15,7),0.255952 # DEPENDENCYPART_GRANDPAR
(25,15),(15,8),-0.269464 # DEPENDENCYPART_GRANDPAR
(25,15),(15,9),-0.607766 # DEPENDENCYPART_GRANDPAR
(25,15),(15,10),-0.343486 # DEPENDENCYPART_GRANDPAR
(25,15),(15,11),-0.285235 # DEPENDENCYPART_GRANDPAR
(25,15),(15,12),-0.0888262 # DEPENDENCYPART_GRANDPAR
(25,15),(15,13),0.28097 # DEPENDENCYPART_GRANDPAR
(25,15),(15,14),-0.0084283 # DEPENDENCYPART_GRANDPAR
(25,15),(15,16),-0.46653 # DEPENDENCYPART_GRANDPAR
(25,15),(15,17),-0.0641045 # DEPENDENCYPART_GRANDPAR
(25,15),(15,19),-0.0964056 # DEPENDENCYPART_GRANDPAR
(25,15),(15,21),0.183932 # DEPENDENCYPART_GRANDPAR
(25,15),(15,23),-0.198743 # DEPENDENCYPART_GRANDPAR
(25,15),(15,25),-1.28645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,16),(16,6),-0.0477136 # DEPENDENCYPART_GRANDPAR
(25,16),(16,7),0.27653 # DEPENDENCYPART_GRANDPAR
(25,16),(16,10),-0.402834 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),0.0768826 # DEPENDENCYPART_GRANDPAR
(25,16),(16,14),-0.318487 # DEPENDENCYPART_GRANDPAR
(25,16),(16,15),-0.289259 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),-0.279701 # DEPENDENCYPART_GRANDPAR
(25,16),(16,19),-0.336622 # DEPENDENCYPART_GRANDPAR
