# _root_ Bu _ gerçeklik içinde bir nesne gibi _ bakabiliriz ona , öznel bir nesne , bir _ gerçeklik _ görünüşü var .
#goldHeads=2,3,4,8,6,7,8,9,11,8,0,14,14,19,0,17,18,19,20,21,22,0,
#predictedHeads=3,3,4,8,6,7,8,9,11,9,0,14,14,20,0,17,18,20,20,21,22,0,
(19,11),(11,2),-0.565607 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.17851 # DEPENDENCYPART_GRANDPAR
(19,11),(11,4),-0.692392 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.288673 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),0.0127292 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.519041 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.416257 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),0.354707 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.0500633 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.540317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,21),-0.493801 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.492116 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.205536 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.0843009 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.276702 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.149298 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),-0.109812 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.190463 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.0501919 # DEPENDENCYPART_GRANDPAR
(19,14),(14,1),-0.214341 # DEPENDENCYPART_GRANDPAR
(19,14),(14,2),-0.362125 # DEPENDENCYPART_GRANDPAR
(19,14),(14,5),-0.258603 # DEPENDENCYPART_GRANDPAR
(19,14),(14,6),-0.0674189 # DEPENDENCYPART_GRANDPAR
(19,14),(14,7),-0.543231 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-0.632608 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.15963 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.0744432 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.215329 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),0.0784163 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.0997179 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.478418 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.029753 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.0176812 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.106915 # DEPENDENCYPART_GRANDPAR
(19,14),(14,21),-0.519474 # DEPENDENCYPART_GRANDPAR
(19,15),(15,2),-0.565607 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.416257 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),0.354707 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.245275 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),0.172602 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.129788 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.150969 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.370924 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.365444 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.540317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.493801 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.414858 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.307822 # DEPENDENCYPART_GRANDPAR
(19,17),(17,1),-0.31001 # DEPENDENCYPART_GRANDPAR
(19,17),(17,5),-0.41445 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),-0.624034 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.0802221 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.239086 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.255565 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.0174643 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.0765915 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.0192156 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.308514 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-0.39235 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,1),-0.216378 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),-0.372733 # DEPENDENCYPART_GRANDPAR
(19,18),(18,3),-0.24782 # DEPENDENCYPART_GRANDPAR
(19,18),(18,4),-0.732571 # DEPENDENCYPART_GRANDPAR
(19,18),(18,5),-0.260615 # DEPENDENCYPART_GRANDPAR
(19,18),(18,6),-0.0695104 # DEPENDENCYPART_GRANDPAR
(19,18),(18,7),-0.545218 # DEPENDENCYPART_GRANDPAR
(19,18),(18,10),-0.0764304 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.217321 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),0.0707417 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.10173 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),0.0687294 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.236972 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.173051 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.133188 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.569635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.277497 # DEPENDENCYPART_GRANDPAR
(19,20),(20,3),-0.637265 # DEPENDENCYPART_GRANDPAR
(19,20),(20,4),-1.11499 # DEPENDENCYPART_GRANDPAR
(19,20),(20,6),-0.439768 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-0.353385 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-0.156429 # DEPENDENCYPART_GRANDPAR
(19,20),(20,13),-0.395923 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.301528 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.373035 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.121142 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.291659 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.342601 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.386639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,3),-0.647204 # DEPENDENCYPART_GRANDPAR
(19,21),(21,4),-1.12557 # DEPENDENCYPART_GRANDPAR
(19,21),(21,6),-0.449684 # DEPENDENCYPART_GRANDPAR
(19,21),(21,7),-0.857147 # DEPENDENCYPART_GRANDPAR
(19,21),(21,8),-0.944133 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-0.418986 # DEPENDENCYPART_GRANDPAR
(19,21),(21,10),-0.311059 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-0.432535 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-0.202159 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-0.421047 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.311444 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.452186 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.146267 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.296221 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.352541 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.498712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.0820639 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.39692 # DEPENDENCYPART_GRANDPAR
(20,3),(3,1),-0.0259213 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.198951 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.33752 # DEPENDENCYPART_GRANDPAR
(20,3),(3,16),-0.0720602 # DEPENDENCYPART_GRANDPAR
(20,3),(3,21),-0.0646726 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.0339602 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.22219 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.266908 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.339835 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.26974 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.119034 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.0193949 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.236985 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.114761 # DEPENDENCYPART_GRANDPAR
(20,4),(4,16),-0.0743758 # DEPENDENCYPART_GRANDPAR
(20,4),(4,21),-0.0653176 # DEPENDENCYPART_GRANDPAR
(20,6),(6,1),-0.0293723 # DEPENDENCYPART_GRANDPAR
(20,6),(6,2),-0.206405 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.309873 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.402593 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.180427 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.0157293 # DEPENDENCYPART_GRANDPAR
(20,6),(6,13),-0.112428 # DEPENDENCYPART_GRANDPAR
(20,6),(6,16),-0.0720424 # DEPENDENCYPART_GRANDPAR
(20,6),(6,21),-0.0646726 # DEPENDENCYPART_GRANDPAR
(20,11),(11,1),-0.0313738 # DEPENDENCYPART_GRANDPAR
(20,11),(11,2),-0.416926 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),0.101851 # DEPENDENCYPART_GRANDPAR
(20,11),(11,4),0.00136367 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.10265 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),0.221718 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),0.139485 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-0.0439736 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),0.0518321 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),0.00394701 # DEPENDENCYPART_GRANDPAR
(20,11),(11,19),-0.0458431 # DEPENDENCYPART_GRANDPAR
(20,11),(11,21),-0.148821 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),0.241314 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.152093 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.149178 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.144779 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.175454 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),0.0699997 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),0.196381 # DEPENDENCYPART_GRANDPAR
(20,13),(13,12),-0.0353254 # DEPENDENCYPART_GRANDPAR
(20,14),(14,1),-0.0293723 # DEPENDENCYPART_GRANDPAR
(20,14),(14,2),-0.206405 # DEPENDENCYPART_GRANDPAR
(20,14),(14,5),-0.180427 # DEPENDENCYPART_GRANDPAR
(20,14),(14,6),-0.193936 # DEPENDENCYPART_GRANDPAR
(20,14),(14,7),0.00842923 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),0.075503 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.149074 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.143619 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.184161 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),0.0855906 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),0.0446473 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.345512 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.0720424 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),0.255646 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),0.332421 # DEPENDENCYPART_GRANDPAR
(20,14),(14,21),-0.0646726 # DEPENDENCYPART_GRANDPAR
(20,15),(15,2),-0.416926 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.0439736 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),0.0518321 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.0849258 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),0.195421 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),0.122424 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),0.448711 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.0471034 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),0.168157 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.0458431 # DEPENDENCYPART_GRANDPAR
(20,15),(15,21),-0.148821 # DEPENDENCYPART_GRANDPAR
(20,15),(15,22),-0.0112552 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.289888 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),0.0192335 # DEPENDENCYPART_GRANDPAR
(20,17),(17,5),-0.168393 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),0.0184767 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.0205753 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),0.114391 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),0.0566816 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),0.061112 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.0215874 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),0.0970668 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.190026 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),0.207049 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-0.0259213 # DEPENDENCYPART_GRANDPAR
(20,18),(18,2),-0.198951 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.306411 # DEPENDENCYPART_GRANDPAR
(20,18),(18,4),-0.399131 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.176951 # DEPENDENCYPART_GRANDPAR
(20,18),(18,6),-0.190474 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),0.0119298 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.140118 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.180666 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),0.0888044 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),0.048123 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),0.0365191 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.182525 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),0.0885082 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),0.342035 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.272087 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.826887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,3),-0.238629 # DEPENDENCYPART_GRANDPAR
(20,19),(19,4),-0.24566 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.119933 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),-0.0326128 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),0.133935 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.147066 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),0.0727768 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.0162727 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),0.112454 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.0199202 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),0.10706 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.018132 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),0.020465 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.46476 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.480063 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.676904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.0302646 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),0.669298 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.320243 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),-0.290886 # DEPENDENCYPART_GRANDPAR
(21,3),(3,16),0.024337 # DEPENDENCYPART_GRANDPAR
(21,3),(3,21),-0.879082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,4),(4,1),0.67445 # DEPENDENCYPART_GRANDPAR
(21,4),(4,2),-0.320039 # DEPENDENCYPART_GRANDPAR
(21,4),(4,3),-0.0553519 # DEPENDENCYPART_GRANDPAR
(21,4),(4,5),-0.282519 # DEPENDENCYPART_GRANDPAR
(21,4),(4,6),0.00171342 # DEPENDENCYPART_GRANDPAR
(21,4),(4,7),-0.526188 # DEPENDENCYPART_GRANDPAR
(21,4),(4,8),-0.59936 # DEPENDENCYPART_GRANDPAR
(21,4),(4,9),0.171984 # DEPENDENCYPART_GRANDPAR
(21,4),(4,13),-0.0491917 # DEPENDENCYPART_GRANDPAR
(21,4),(4,16),0.0327039 # DEPENDENCYPART_GRANDPAR
(21,4),(4,21),-0.880176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,6),(6,1),0.675727 # DEPENDENCYPART_GRANDPAR
(21,6),(6,2),-0.300826 # DEPENDENCYPART_GRANDPAR
(21,6),(6,3),-0.117143 # DEPENDENCYPART_GRANDPAR
(21,6),(6,4),-0.0285977 # DEPENDENCYPART_GRANDPAR
(21,6),(6,5),-0.00400851 # DEPENDENCYPART_GRANDPAR
(21,6),(6,8),-0.606462 # DEPENDENCYPART_GRANDPAR
(21,6),(6,13),-0.0574511 # DEPENDENCYPART_GRANDPAR
(21,6),(6,16),0.0244445 # DEPENDENCYPART_GRANDPAR
(21,6),(6,21),-0.879082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,7),(7,3),-0.249847 # DEPENDENCYPART_GRANDPAR
(21,7),(7,4),-0.180412 # DEPENDENCYPART_GRANDPAR
(21,7),(7,6),0.0521191 # DEPENDENCYPART_GRANDPAR
(21,8),(8,1),0.406704 # DEPENDENCYPART_GRANDPAR
(21,8),(8,2),-0.393488 # DEPENDENCYPART_GRANDPAR
(21,8),(8,3),-0.259083 # DEPENDENCYPART_GRANDPAR
(21,8),(8,4),-0.137104 # DEPENDENCYPART_GRANDPAR
(21,8),(8,5),-0.362958 # DEPENDENCYPART_GRANDPAR
(21,8),(8,6),0.0386314 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.675752 # DEPENDENCYPART_GRANDPAR
(21,8),(8,9),0.0115172 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.217328 # DEPENDENCYPART_GRANDPAR
(21,8),(8,14),-0.20633 # DEPENDENCYPART_GRANDPAR
(21,8),(8,17),-0.392585 # DEPENDENCYPART_GRANDPAR
(21,8),(8,18),-0.667952 # DEPENDENCYPART_GRANDPAR
(21,8),(8,19),-0.223435 # DEPENDENCYPART_GRANDPAR
(21,8),(8,20),-0.0840773 # DEPENDENCYPART_GRANDPAR
(21,8),(8,21),-0.800658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,9),(9,1),0.434003 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.341063 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.234896 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.133259 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.27548 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),0.0716038 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.61795 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.520155 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),-0.154034 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.509891 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),0.031346 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.0162876 # DEPENDENCYPART_GRANDPAR
(21,9),(9,15),-0.540073 # DEPENDENCYPART_GRANDPAR
(21,9),(9,17),-0.169119 # DEPENDENCYPART_GRANDPAR
(21,9),(9,18),-0.477895 # DEPENDENCYPART_GRANDPAR
(21,9),(9,19),-0.107081 # DEPENDENCYPART_GRANDPAR
(21,9),(9,20),0.105965 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-0.957051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,1),0.578841 # DEPENDENCYPART_GRANDPAR
(21,11),(11,2),-0.637454 # DEPENDENCYPART_GRANDPAR
(21,11),(11,3),-0.176925 # DEPENDENCYPART_GRANDPAR
(21,11),(11,4),-0.121791 # DEPENDENCYPART_GRANDPAR
(21,11),(11,5),-0.0835738 # DEPENDENCYPART_GRANDPAR
(21,11),(11,6),0.125039 # DEPENDENCYPART_GRANDPAR
(21,11),(11,7),-0.344417 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.305548 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),0.808745 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.0138195 # DEPENDENCYPART_GRANDPAR
(21,11),(11,19),-0.408434 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-0.861145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,8),-0.466918 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),0.164709 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-0.127017 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),-0.380082 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.0564659 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),-0.207566 # DEPENDENCYPART_GRANDPAR
(21,12),(12,18),-0.517907 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.0678859 # DEPENDENCYPART_GRANDPAR
(21,14),(14,1),0.675727 # DEPENDENCYPART_GRANDPAR
(21,14),(14,2),-0.300826 # DEPENDENCYPART_GRANDPAR
(21,14),(14,5),-0.00400851 # DEPENDENCYPART_GRANDPAR
(21,14),(14,6),0.176948 # DEPENDENCYPART_GRANDPAR
(21,14),(14,7),-0.332955 # DEPENDENCYPART_GRANDPAR
(21,14),(14,8),-0.448434 # DEPENDENCYPART_GRANDPAR
(21,14),(14,9),0.319979 # DEPENDENCYPART_GRANDPAR
(21,14),(14,10),-0.00549279 # DEPENDENCYPART_GRANDPAR
(21,14),(14,11),-0.178184 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),0.145414 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),0.229319 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.515903 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),0.0244445 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.0490254 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.424294 # DEPENDENCYPART_GRANDPAR
(21,14),(14,21),-0.879082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,2),-0.637454 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.305548 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),0.808745 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.270074 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),0.154498 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),0.149754 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),0.171243 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.451284 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.677796 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.408434 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-0.861145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,22),-0.189073 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.424792 # DEPENDENCYPART_GRANDPAR
(21,17),(17,1),0.648427 # DEPENDENCYPART_GRANDPAR
(21,17),(17,5),-0.0914867 # DEPENDENCYPART_GRANDPAR
(21,17),(17,7),-0.390756 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.00104312 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.0203215 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),0.141841 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),0.19018 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.0612838 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),0.223736 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.614351 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.0871299 # DEPENDENCYPART_GRANDPAR
(21,18),(18,1),0.669298 # DEPENDENCYPART_GRANDPAR
(21,18),(18,2),-0.320243 # DEPENDENCYPART_GRANDPAR
(21,18),(18,3),-0.123609 # DEPENDENCYPART_GRANDPAR
(21,18),(18,4),-0.0350637 # DEPENDENCYPART_GRANDPAR
(21,18),(18,5),-0.0104124 # DEPENDENCYPART_GRANDPAR
(21,18),(18,6),0.170482 # DEPENDENCYPART_GRANDPAR
(21,18),(18,7),-0.339334 # DEPENDENCYPART_GRANDPAR
(21,18),(18,10),-0.0118721 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.184569 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),0.12893 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),0.222915 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),0.216686 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.21475 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),0.304811 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),0.129723 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.0290713 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.159278 # DEPENDENCYPART_GRANDPAR
(21,19),(19,3),-0.259083 # DEPENDENCYPART_GRANDPAR
(21,19),(19,4),-0.137104 # DEPENDENCYPART_GRANDPAR
(21,19),(19,6),0.0386314 # DEPENDENCYPART_GRANDPAR
(21,19),(19,7),-0.675752 # DEPENDENCYPART_GRANDPAR
(21,19),(19,8),-0.479387 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),0.0357572 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.0435669 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.315806 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-0.200648 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.12963 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),0.0848357 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.345987 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.0477348 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),0.254073 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.369718 # DEPENDENCYPART_GRANDPAR
