# _root_ Ormanda atını oradan oraya sürmüş ve kuleye varmış sonunda . Fakat sağa bakmış , sola bakmış , ne merdiven görmüş ne de yukarıya _ _ çıkılacak başka bir şey .
#goldHeads=5,5,5,5,6,8,8,10,8,13,13,13,14,16,16,17,20,19,20,30,29,21,24,25,26,29,29,29,18,0,
#predictedHeads=2,5,5,5,6,8,8,10,8,0,30,13,14,16,16,17,20,29,20,21,26,21,25,25,26,29,29,29,30,0,
(24,17),(17,14),-0.271154 # DEPENDENCYPART_GRANDPAR
(24,17),(17,15),-0.210779 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),0.0838685 # DEPENDENCYPART_GRANDPAR
(24,17),(17,18),-0.269932 # DEPENDENCYPART_GRANDPAR
(24,17),(17,24),-0.582052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,17),(17,25),-0.311905 # DEPENDENCYPART_GRANDPAR
(24,17),(17,29),-0.125328 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),-0.313948 # DEPENDENCYPART_GRANDPAR
(24,19),(19,16),-0.415169 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),-0.301721 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.218537 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-0.00815536 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),0.267839 # DEPENDENCYPART_GRANDPAR
(24,19),(19,28),-0.200763 # DEPENDENCYPART_GRANDPAR
(24,20),(20,1),-0.445247 # DEPENDENCYPART_GRANDPAR
(24,20),(20,2),-0.533954 # DEPENDENCYPART_GRANDPAR
(24,20),(20,3),-0.479529 # DEPENDENCYPART_GRANDPAR
(24,20),(20,4),-0.26571 # DEPENDENCYPART_GRANDPAR
(24,20),(20,5),-0.489842 # DEPENDENCYPART_GRANDPAR
(24,20),(20,6),-0.221725 # DEPENDENCYPART_GRANDPAR
(24,20),(20,7),-0.587545 # DEPENDENCYPART_GRANDPAR
(24,20),(20,8),-0.566261 # DEPENDENCYPART_GRANDPAR
(24,20),(20,9),-0.66555 # DEPENDENCYPART_GRANDPAR
(24,20),(20,10),-0.480111 # DEPENDENCYPART_GRANDPAR
(24,20),(20,11),-0.32506 # DEPENDENCYPART_GRANDPAR
(24,20),(20,12),-0.5841 # DEPENDENCYPART_GRANDPAR
(24,20),(20,13),-0.650945 # DEPENDENCYPART_GRANDPAR
(24,20),(20,14),-0.412193 # DEPENDENCYPART_GRANDPAR
(24,20),(20,15),-0.326281 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),-0.485472 # DEPENDENCYPART_GRANDPAR
(24,20),(20,17),-0.469773 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),-0.283816 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.4527 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),0.126122 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),0.26074 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),-0.269862 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-0.686402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,20),(20,25),-0.416255 # DEPENDENCYPART_GRANDPAR
(24,20),(20,29),-0.291195 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.119512 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.105052 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.373821 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),0.0718587 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.352575 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.369657 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),-0.120465 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.491966 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),0.0723823 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),0.067124 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.369177 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.456419 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.230175 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.0366948 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.312148 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-0.611369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.341222 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.0816273 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.284538 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.200763 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-0.273923 # DEPENDENCYPART_GRANDPAR
(24,27),(27,21),-0.0852373 # DEPENDENCYPART_GRANDPAR
(24,27),(27,22),-0.110475 # DEPENDENCYPART_GRANDPAR
(24,27),(27,23),-0.399012 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.496317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),-0.22617 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),0.0491536 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),0.0290132 # DEPENDENCYPART_GRANDPAR
(24,29),(29,10),-0.459073 # DEPENDENCYPART_GRANDPAR
(24,29),(29,12),-0.924138 # DEPENDENCYPART_GRANDPAR
(24,29),(29,14),-0.384426 # DEPENDENCYPART_GRANDPAR
(24,29),(29,15),-0.666319 # DEPENDENCYPART_GRANDPAR
(24,29),(29,17),-0.442006 # DEPENDENCYPART_GRANDPAR
(24,29),(29,18),-0.296624 # DEPENDENCYPART_GRANDPAR
(24,29),(29,19),-0.792695 # DEPENDENCYPART_GRANDPAR
(24,29),(29,21),-0.109035 # DEPENDENCYPART_GRANDPAR
(24,29),(29,22),-0.125936 # DEPENDENCYPART_GRANDPAR
(24,29),(29,23),-0.464915 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-0.436782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,25),-0.166635 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),0.0478974 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),-0.164208 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),-0.105595 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),-0.247643 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),-0.695648 # DEPENDENCYPART_GRANDPAR
(25,3),(3,2),-0.616368 # DEPENDENCYPART_GRANDPAR
(25,3),(3,4),-0.244176 # DEPENDENCYPART_GRANDPAR
(25,4),(4,1),-0.766873 # DEPENDENCYPART_GRANDPAR
(25,4),(4,2),-0.687593 # DEPENDENCYPART_GRANDPAR
(25,4),(4,3),-0.687247 # DEPENDENCYPART_GRANDPAR
(25,4),(4,6),-0.441499 # DEPENDENCYPART_GRANDPAR
(25,6),(6,1),-0.671114 # DEPENDENCYPART_GRANDPAR
(25,6),(6,2),-0.593299 # DEPENDENCYPART_GRANDPAR
(25,6),(6,3),-0.584337 # DEPENDENCYPART_GRANDPAR
(25,6),(6,4),-0.11425 # DEPENDENCYPART_GRANDPAR
(25,6),(6,5),-0.247899 # DEPENDENCYPART_GRANDPAR
(25,6),(6,7),-0.837459 # DEPENDENCYPART_GRANDPAR
(25,7),(7,2),-0.603221 # DEPENDENCYPART_GRANDPAR
(25,7),(7,3),-0.59853 # DEPENDENCYPART_GRANDPAR
(25,7),(7,4),-0.128685 # DEPENDENCYPART_GRANDPAR
(25,7),(7,5),-0.624138 # DEPENDENCYPART_GRANDPAR
(25,7),(7,6),-0.20843 # DEPENDENCYPART_GRANDPAR
(25,7),(7,11),-0.371357 # DEPENDENCYPART_GRANDPAR
(25,9),(9,1),-0.657669 # DEPENDENCYPART_GRANDPAR
(25,9),(9,2),-0.578815 # DEPENDENCYPART_GRANDPAR
(25,9),(9,3),-0.568035 # DEPENDENCYPART_GRANDPAR
(25,9),(9,4),-0.114398 # DEPENDENCYPART_GRANDPAR
(25,9),(9,6),-0.197419 # DEPENDENCYPART_GRANDPAR
(25,9),(9,7),-0.527235 # DEPENDENCYPART_GRANDPAR
(25,9),(9,8),-0.483647 # DEPENDENCYPART_GRANDPAR
(25,10),(10,5),-0.0354699 # DEPENDENCYPART_GRANDPAR
(25,10),(10,6),-0.134394 # DEPENDENCYPART_GRANDPAR
(25,10),(10,7),-0.449686 # DEPENDENCYPART_GRANDPAR
(25,10),(10,8),-0.0332131 # DEPENDENCYPART_GRANDPAR
(25,10),(10,9),-0.359308 # DEPENDENCYPART_GRANDPAR
(25,10),(10,11),-0.399455 # DEPENDENCYPART_GRANDPAR
(25,10),(10,12),-0.842173 # DEPENDENCYPART_GRANDPAR
(25,10),(10,13),-1.00042 # DEPENDENCYPART_GRANDPAR
(25,10),(10,16),-0.77446 # DEPENDENCYPART_GRANDPAR
(25,10),(10,20),-0.710759 # DEPENDENCYPART_GRANDPAR
(25,10),(10,24),-0.439727 # DEPENDENCYPART_GRANDPAR
(25,10),(10,25),-0.67302 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,12),(12,10),-0.249335 # DEPENDENCYPART_GRANDPAR
(25,12),(12,11),-0.464762 # DEPENDENCYPART_GRANDPAR
(25,12),(12,14),-0.401807 # DEPENDENCYPART_GRANDPAR
(25,12),(12,28),-0.249294 # DEPENDENCYPART_GRANDPAR
(25,14),(14,8),-0.107544 # DEPENDENCYPART_GRANDPAR
(25,14),(14,11),-0.386791 # DEPENDENCYPART_GRANDPAR
(25,14),(14,12),-0.43598 # DEPENDENCYPART_GRANDPAR
(25,14),(14,13),-0.306313 # DEPENDENCYPART_GRANDPAR
(25,14),(14,15),-0.747833 # DEPENDENCYPART_GRANDPAR
(25,14),(14,29),-0.332404 # DEPENDENCYPART_GRANDPAR
(25,15),(15,13),-0.803095 # DEPENDENCYPART_GRANDPAR
(25,15),(15,14),-0.158367 # DEPENDENCYPART_GRANDPAR
(25,15),(15,18),-0.300732 # DEPENDENCYPART_GRANDPAR
(25,15),(15,28),-0.249294 # DEPENDENCYPART_GRANDPAR
(25,16),(16,1),-0.692894 # DEPENDENCYPART_GRANDPAR
(25,16),(16,2),-0.618118 # DEPENDENCYPART_GRANDPAR
(25,16),(16,3),-0.589062 # DEPENDENCYPART_GRANDPAR
(25,16),(16,4),-0.127841 # DEPENDENCYPART_GRANDPAR
(25,16),(16,5),-0.698584 # DEPENDENCYPART_GRANDPAR
(25,16),(16,6),-0.227334 # DEPENDENCYPART_GRANDPAR
(25,16),(16,7),-0.566538 # DEPENDENCYPART_GRANDPAR
(25,16),(16,8),-0.696327 # DEPENDENCYPART_GRANDPAR
(25,16),(16,9),-0.613447 # DEPENDENCYPART_GRANDPAR
(25,16),(16,10),-0.398559 # DEPENDENCYPART_GRANDPAR
(25,16),(16,11),-0.423738 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),-0.531024 # DEPENDENCYPART_GRANDPAR
(25,16),(16,13),-0.867255 # DEPENDENCYPART_GRANDPAR
(25,16),(16,14),-0.320955 # DEPENDENCYPART_GRANDPAR
(25,16),(16,15),-0.367906 # DEPENDENCYPART_GRANDPAR
(25,16),(16,17),-0.389133 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),-0.15771 # DEPENDENCYPART_GRANDPAR
(25,16),(16,19),-0.621661 # DEPENDENCYPART_GRANDPAR
(25,16),(16,20),-0.614455 # DEPENDENCYPART_GRANDPAR
(25,16),(16,25),-0.633324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,16),(16,29),-0.498271 # DEPENDENCYPART_GRANDPAR
(25,17),(17,5),-0.109801 # DEPENDENCYPART_GRANDPAR
(25,17),(17,8),-0.107544 # DEPENDENCYPART_GRANDPAR
(25,17),(17,11),-0.386791 # DEPENDENCYPART_GRANDPAR
(25,17),(17,13),-0.306313 # DEPENDENCYPART_GRANDPAR
(25,17),(17,14),-0.188314 # DEPENDENCYPART_GRANDPAR
(25,17),(17,15),-0.272862 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),-0.0803483 # DEPENDENCYPART_GRANDPAR
(25,17),(17,18),-0.374919 # DEPENDENCYPART_GRANDPAR
(25,17),(17,24),-0.543651 # DEPENDENCYPART_GRANDPAR
(25,17),(17,25),-0.528973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,17),(17,29),-0.332404 # DEPENDENCYPART_GRANDPAR
(25,18),(18,13),-0.509693 # DEPENDENCYPART_GRANDPAR
(25,18),(18,15),-0.302794 # DEPENDENCYPART_GRANDPAR
(25,18),(18,16),-0.283728 # DEPENDENCYPART_GRANDPAR
(25,18),(18,17),-0.183132 # DEPENDENCYPART_GRANDPAR
(25,18),(18,19),-0.722162 # DEPENDENCYPART_GRANDPAR
(25,19),(19,15),-0.376031 # DEPENDENCYPART_GRANDPAR
(25,19),(19,16),-0.579386 # DEPENDENCYPART_GRANDPAR
(25,19),(19,17),-0.152534 # DEPENDENCYPART_GRANDPAR
(25,19),(19,18),-0.323525 # DEPENDENCYPART_GRANDPAR
(25,19),(19,21),-0.171749 # DEPENDENCYPART_GRANDPAR
(25,19),(19,22),0.302183 # DEPENDENCYPART_GRANDPAR
(25,19),(19,28),-0.249294 # DEPENDENCYPART_GRANDPAR
(25,20),(20,1),-0.713352 # DEPENDENCYPART_GRANDPAR
(25,20),(20,2),-0.638576 # DEPENDENCYPART_GRANDPAR
(25,20),(20,3),-0.60952 # DEPENDENCYPART_GRANDPAR
(25,20),(20,4),-0.148299 # DEPENDENCYPART_GRANDPAR
(25,20),(20,5),-0.706984 # DEPENDENCYPART_GRANDPAR
(25,20),(20,6),-0.233786 # DEPENDENCYPART_GRANDPAR
(25,20),(20,7),-0.586996 # DEPENDENCYPART_GRANDPAR
(25,20),(20,8),-0.704727 # DEPENDENCYPART_GRANDPAR
(25,20),(20,9),-0.626803 # DEPENDENCYPART_GRANDPAR
(25,20),(20,10),-0.406958 # DEPENDENCYPART_GRANDPAR
(25,20),(20,11),-0.43019 # DEPENDENCYPART_GRANDPAR
(25,20),(20,12),-0.551482 # DEPENDENCYPART_GRANDPAR
(25,20),(20,13),-0.875654 # DEPENDENCYPART_GRANDPAR
(25,20),(20,14),-0.329353 # DEPENDENCYPART_GRANDPAR
(25,20),(20,15),-0.388364 # DEPENDENCYPART_GRANDPAR
(25,20),(20,16),-0.649689 # DEPENDENCYPART_GRANDPAR
(25,20),(20,17),-0.320586 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.388804 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),-0.477425 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.0374724 # DEPENDENCYPART_GRANDPAR
(25,20),(20,22),0.295084 # DEPENDENCYPART_GRANDPAR
(25,20),(20,23),-0.37595 # DEPENDENCYPART_GRANDPAR
(25,20),(20,24),-0.227251 # DEPENDENCYPART_GRANDPAR
(25,20),(20,25),-0.633324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,29),-0.498271 # DEPENDENCYPART_GRANDPAR
(25,21),(21,16),-0.283728 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.21004 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.398546 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.209984 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),0.386919 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.475745 # DEPENDENCYPART_GRANDPAR
(25,22),(22,18),-0.225453 # DEPENDENCYPART_GRANDPAR
(25,22),(22,19),-0.516691 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.209461 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.09647 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.475265 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.481144 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.512018 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.200289 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.277804 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.126895 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-0.55829 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,26),-0.0696708 # DEPENDENCYPART_GRANDPAR
(25,23),(23,27),-0.230722 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-0.249294 # DEPENDENCYPART_GRANDPAR
(25,23),(23,29),-0.480999 # DEPENDENCYPART_GRANDPAR
(25,24),(24,9),-0.729486 # DEPENDENCYPART_GRANDPAR
(25,24),(24,17),-0.162199 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.568592 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.66219 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.336105 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.253874 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.316792 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-0.0942737 # DEPENDENCYPART_GRANDPAR
(25,24),(24,29),-0.232098 # DEPENDENCYPART_GRANDPAR
(25,27),(27,21),-0.248831 # DEPENDENCYPART_GRANDPAR
(25,27),(27,22),-0.0761311 # DEPENDENCYPART_GRANDPAR
(25,27),(27,23),-0.505099 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-0.293079 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-0.443238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),0.0611101 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.178063 # DEPENDENCYPART_GRANDPAR
(25,29),(29,10),-0.385919 # DEPENDENCYPART_GRANDPAR
(25,29),(29,12),-0.89152 # DEPENDENCYPART_GRANDPAR
(25,29),(29,14),-0.301586 # DEPENDENCYPART_GRANDPAR
(25,29),(29,15),-0.728402 # DEPENDENCYPART_GRANDPAR
(25,29),(29,17),-0.292819 # DEPENDENCYPART_GRANDPAR
(25,29),(29,18),-0.401612 # DEPENDENCYPART_GRANDPAR
(25,29),(29,19),-0.817419 # DEPENDENCYPART_GRANDPAR
(25,29),(29,21),-0.272629 # DEPENDENCYPART_GRANDPAR
(25,29),(29,22),-0.0915918 # DEPENDENCYPART_GRANDPAR
(25,29),(29,23),-0.571002 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.314315 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-0.383703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,26),0.0598539 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),-0.110392 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.154125 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.170579 # DEPENDENCYPART_GRANDPAR
(26,14),(14,8),0.022491 # DEPENDENCYPART_GRANDPAR
(26,14),(14,11),-0.374572 # DEPENDENCYPART_GRANDPAR
(26,14),(14,12),0.112713 # DEPENDENCYPART_GRANDPAR
(26,14),(14,13),-0.0924645 # DEPENDENCYPART_GRANDPAR
(26,14),(14,15),-0.0975715 # DEPENDENCYPART_GRANDPAR
(26,14),(14,29),-0.0674965 # DEPENDENCYPART_GRANDPAR
(26,17),(17,5),-0.0445515 # DEPENDENCYPART_GRANDPAR
(26,17),(17,8),0.022491 # DEPENDENCYPART_GRANDPAR
(26,17),(17,11),-0.374572 # DEPENDENCYPART_GRANDPAR
(26,17),(17,13),-0.0924645 # DEPENDENCYPART_GRANDPAR
(26,17),(17,14),-0.429159 # DEPENDENCYPART_GRANDPAR
(26,17),(17,15),0.201251 # DEPENDENCYPART_GRANDPAR
(26,17),(17,16),-0.00546272 # DEPENDENCYPART_GRANDPAR
(26,17),(17,18),-0.412686 # DEPENDENCYPART_GRANDPAR
(26,17),(17,24),-0.249955 # DEPENDENCYPART_GRANDPAR
(26,17),(17,25),-0.22594 # DEPENDENCYPART_GRANDPAR
(26,17),(17,29),-0.0674965 # DEPENDENCYPART_GRANDPAR
(26,19),(19,15),0.132129 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),-0.146155 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),-0.353889 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),-0.377411 # DEPENDENCYPART_GRANDPAR
(26,19),(19,21),-0.0844615 # DEPENDENCYPART_GRANDPAR
(26,19),(19,22),-0.0218062 # DEPENDENCYPART_GRANDPAR
(26,19),(19,28),-0.179815 # DEPENDENCYPART_GRANDPAR
(26,21),(21,16),-0.123226 # DEPENDENCYPART_GRANDPAR
(26,21),(21,18),-0.375377 # DEPENDENCYPART_GRANDPAR
(26,21),(21,19),-0.0110567 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.138958 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),0.0625684 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),0.201716 # DEPENDENCYPART_GRANDPAR
(26,22),(22,18),-0.388287 # DEPENDENCYPART_GRANDPAR
(26,22),(22,19),-0.115192 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.144272 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.0703992 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),0.204349 # DEPENDENCYPART_GRANDPAR
(26,23),(23,19),0.0243405 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.158574 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),-0.0558972 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.193254 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),0.0156145 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),0.039629 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-0.363805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,27),-0.141713 # DEPENDENCYPART_GRANDPAR
(26,23),(23,28),-0.179815 # DEPENDENCYPART_GRANDPAR
(26,23),(23,29),-0.108417 # DEPENDENCYPART_GRANDPAR
(26,24),(24,9),-0.391374 # DEPENDENCYPART_GRANDPAR
(26,24),(24,17),-0.356499 # DEPENDENCYPART_GRANDPAR
(26,24),(24,19),0.122641 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.199972 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),-0.147922 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.150932 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),0.496188 # DEPENDENCYPART_GRANDPAR
(26,24),(24,27),-0.154415 # DEPENDENCYPART_GRANDPAR
(26,24),(24,29),-0.00696585 # DEPENDENCYPART_GRANDPAR
(26,25),(25,3),-0.135939 # DEPENDENCYPART_GRANDPAR
(26,25),(25,4),-0.0280976 # DEPENDENCYPART_GRANDPAR
(26,25),(25,6),-0.279992 # DEPENDENCYPART_GRANDPAR
(26,25),(25,7),0.00838266 # DEPENDENCYPART_GRANDPAR
(26,25),(25,9),-0.391374 # DEPENDENCYPART_GRANDPAR
(26,25),(25,10),-0.243068 # DEPENDENCYPART_GRANDPAR
(26,25),(25,12),0.143315 # DEPENDENCYPART_GRANDPAR
(26,25),(25,14),-0.406075 # DEPENDENCYPART_GRANDPAR
(26,25),(25,15),0.231853 # DEPENDENCYPART_GRANDPAR
(26,25),(25,16),-0.173558 # DEPENDENCYPART_GRANDPAR
(26,25),(25,17),-0.356499 # DEPENDENCYPART_GRANDPAR
(26,25),(25,18),-0.46581 # DEPENDENCYPART_GRANDPAR
(26,25),(25,19),0.122641 # DEPENDENCYPART_GRANDPAR
(26,25),(25,20),-0.199972 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.147922 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),-0.150932 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),0.496188 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.0994044 # DEPENDENCYPART_GRANDPAR
(26,25),(25,27),-0.154415 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.00696585 # DEPENDENCYPART_GRANDPAR
(27,21),(21,16),-0.158831 # DEPENDENCYPART_GRANDPAR
(27,21),(21,18),-0.420636 # DEPENDENCYPART_GRANDPAR
(27,21),(21,19),-0.235561 # DEPENDENCYPART_GRANDPAR
(27,21),(21,20),-0.273438 # DEPENDENCYPART_GRANDPAR
(27,21),(21,22),-0.00403 # DEPENDENCYPART_GRANDPAR
(27,21),(21,23),-0.267112 # DEPENDENCYPART_GRANDPAR
(27,22),(22,18),-0.433547 # DEPENDENCYPART_GRANDPAR
(27,22),(22,19),-0.339696 # DEPENDENCYPART_GRANDPAR
(27,22),(22,20),-0.278751 # DEPENDENCYPART_GRANDPAR
(27,22),(22,21),-0.209111 # DEPENDENCYPART_GRANDPAR
(27,22),(22,23),-0.264479 # DEPENDENCYPART_GRANDPAR
(27,23),(23,19),-0.178593 # DEPENDENCYPART_GRANDPAR
(27,23),(23,20),-0.268403 # DEPENDENCYPART_GRANDPAR
(27,23),(23,21),-0.182333 # DEPENDENCYPART_GRANDPAR
(27,23),(23,22),-0.254145 # DEPENDENCYPART_GRANDPAR
(27,23),(23,24),-0.196742 # DEPENDENCYPART_GRANDPAR
(27,23),(23,25),-0.232442 # DEPENDENCYPART_GRANDPAR
(27,23),(23,26),0.0106836 # DEPENDENCYPART_GRANDPAR
(27,23),(23,27),-0.425516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,23),(23,28),-0.276512 # DEPENDENCYPART_GRANDPAR
(27,23),(23,29),-0.304507 # DEPENDENCYPART_GRANDPAR
(27,24),(24,9),-0.531378 # DEPENDENCYPART_GRANDPAR
(27,24),(24,17),-0.444018 # DEPENDENCYPART_GRANDPAR
(27,24),(24,19),-0.101549 # DEPENDENCYPART_GRANDPAR
(27,24),(24,20),-0.334278 # DEPENDENCYPART_GRANDPAR
(27,24),(24,21),-0.286433 # DEPENDENCYPART_GRANDPAR
(27,24),(24,22),-0.223899 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),0.0536376 # DEPENDENCYPART_GRANDPAR
(27,24),(24,27),-0.437075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,24),(24,29),-0.201797 # DEPENDENCYPART_GRANDPAR
(27,25),(25,3),-0.32134 # DEPENDENCYPART_GRANDPAR
(27,25),(25,4),-0.304424 # DEPENDENCYPART_GRANDPAR
(27,25),(25,6),-0.310526 # DEPENDENCYPART_GRANDPAR
(27,25),(25,7),-0.310689 # DEPENDENCYPART_GRANDPAR
(27,25),(25,9),-0.531378 # DEPENDENCYPART_GRANDPAR
(27,25),(25,10),-0.312299 # DEPENDENCYPART_GRANDPAR
(27,25),(25,12),-0.229877 # DEPENDENCYPART_GRANDPAR
(27,25),(25,14),-0.542728 # DEPENDENCYPART_GRANDPAR
(27,25),(25,15),-0.077161 # DEPENDENCYPART_GRANDPAR
(27,25),(25,16),-0.208989 # DEPENDENCYPART_GRANDPAR
(27,25),(25,17),-0.444018 # DEPENDENCYPART_GRANDPAR
(27,25),(25,18),-0.510869 # DEPENDENCYPART_GRANDPAR
(27,25),(25,19),-0.101549 # DEPENDENCYPART_GRANDPAR
(27,25),(25,20),-0.334278 # DEPENDENCYPART_GRANDPAR
(27,25),(25,21),-0.286433 # DEPENDENCYPART_GRANDPAR
(27,25),(25,22),-0.223899 # DEPENDENCYPART_GRANDPAR
