# _root_ Gazetecilere uçak havada _ yanarak geldi yere _ çakıldı _ diyen tanıklar , anket heyetinin _ hazırladığı raporlara göre , _ _ farklı konuşmuşlardı .
#goldHeads=10,6,6,5,6,10,9,9,10,11,12,24,0,15,16,17,18,19,24,0,22,23,24,25,0,
#predictedHeads=6,3,4,5,6,9,6,9,10,11,12,24,0,15,16,17,18,19,24,0,22,23,24,25,0,
(20,16),(16,15),-0.401011 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.0604024 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-0.385879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.0972475 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.247725 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.284711 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.5442 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),0.166083 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.163437 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.0995124 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.0199852 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.139826 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.260605 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.404303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.247633 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.131409 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.405801 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.261433 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.171967 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.2642 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),0.0457466 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.237003 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.173078 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.244021 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.0561601 # DEPENDENCYPART_GRANDPAR
(20,19),(19,21),-0.136958 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.490658 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.297573 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),0.023917 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.416734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),0.00134614 # DEPENDENCYPART_GRANDPAR
(20,23),(23,7),-0.555859 # DEPENDENCYPART_GRANDPAR
(20,23),(23,8),-1.36883 # DEPENDENCYPART_GRANDPAR
(20,23),(23,11),-0.882672 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-0.54931 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-0.339256 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-0.522113 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.458188 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.474579 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.34127 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),0.0371124 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.185686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.270818 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.210762 # DEPENDENCYPART_GRANDPAR
(20,24),(24,1),-0.581993 # DEPENDENCYPART_GRANDPAR
(20,24),(24,2),-0.951454 # DEPENDENCYPART_GRANDPAR
(20,24),(24,3),-0.724459 # DEPENDENCYPART_GRANDPAR
(20,24),(24,4),-1.39664 # DEPENDENCYPART_GRANDPAR
(20,24),(24,5),-0.483477 # DEPENDENCYPART_GRANDPAR
(20,24),(24,6),-0.297912 # DEPENDENCYPART_GRANDPAR
(20,24),(24,7),-0.441433 # DEPENDENCYPART_GRANDPAR
(20,24),(24,8),-1.2518 # DEPENDENCYPART_GRANDPAR
(20,24),(24,9),-0.409091 # DEPENDENCYPART_GRANDPAR
(20,24),(24,10),-0.830506 # DEPENDENCYPART_GRANDPAR
(20,24),(24,12),-0.435003 # DEPENDENCYPART_GRANDPAR
(20,24),(24,13),-0.324092 # DEPENDENCYPART_GRANDPAR
(20,24),(24,14),-0.407806 # DEPENDENCYPART_GRANDPAR
(20,24),(24,15),-0.343881 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-0.491366 # DEPENDENCYPART_GRANDPAR
(20,24),(24,17),-0.43312 # DEPENDENCYPART_GRANDPAR
(20,24),(24,18),-0.226963 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),0.111905 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-0.153413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),0.121372 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),0.164133 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.00155878 # DEPENDENCYPART_GRANDPAR
(20,25),(25,4),-1.46847 # DEPENDENCYPART_GRANDPAR
(20,25),(25,5),-0.562793 # DEPENDENCYPART_GRANDPAR
(20,25),(25,6),-0.373442 # DEPENDENCYPART_GRANDPAR
(20,25),(25,9),-0.483636 # DEPENDENCYPART_GRANDPAR
(20,25),(25,10),-0.902331 # DEPENDENCYPART_GRANDPAR
(20,25),(25,11),-0.878666 # DEPENDENCYPART_GRANDPAR
(20,25),(25,12),-0.516026 # DEPENDENCYPART_GRANDPAR
(20,25),(25,16),-0.563191 # DEPENDENCYPART_GRANDPAR
(20,25),(25,18),-0.307986 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),0.0556686 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.272468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,21),-0.119867 # DEPENDENCYPART_GRANDPAR
(20,25),(25,22),-0.021269 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.163495 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),-0.114278 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.451053 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.433644 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.225142 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.151833 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.492068 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.113576 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.110051 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.279493 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.13914 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.479375 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.317845 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.146541 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.313795 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.243477 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-0.854784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.326955 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.600684 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.298309 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),-0.0091019 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-0.40089 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.259029 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.119079 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.459314 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.346967 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.399447 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-0.805091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,6),-0.320293 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),0.203041 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.578537 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),0.0666113 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),0.0303239 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.386679 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),0.0901913 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.138972 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.886025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,23),-0.64106 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.396018 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.163382 # DEPENDENCYPART_GRANDPAR
(21,22),(22,8),-0.925828 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-0.696144 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.482668 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-0.636277 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.359522 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.0731717 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.871785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,8),(8,1),-1.09098 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),-0.295477 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.70662 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.221822 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),-0.462208 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.426218 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.863454 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.451576 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.373793 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.671668 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.244102 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.328227 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.207486 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.355042 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.314624 # DEPENDENCYPART_GRANDPAR
(22,15),(15,23),-0.233322 # DEPENDENCYPART_GRANDPAR
(22,15),(15,24),-0.193557 # DEPENDENCYPART_GRANDPAR
(22,16),(16,5),-0.472831 # DEPENDENCYPART_GRANDPAR
(22,16),(16,7),-0.887729 # DEPENDENCYPART_GRANDPAR
(22,16),(16,8),-0.340417 # DEPENDENCYPART_GRANDPAR
(22,16),(16,10),-0.181282 # DEPENDENCYPART_GRANDPAR
(22,16),(16,11),-0.981711 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.316859 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.354126 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.280243 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.312046 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.209746 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.332328 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.177068 # DEPENDENCYPART_GRANDPAR
(22,16),(16,23),-0.171679 # DEPENDENCYPART_GRANDPAR
(22,16),(16,24),-0.218825 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),-0.671668 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),-0.328227 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.207486 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.239289 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.354303 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.264409 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.217959 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.337441 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.0634508 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-0.419601 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.233322 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),-0.193557 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),-0.381757 # DEPENDENCYPART_GRANDPAR
(22,19),(19,12),-0.315258 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.397775 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.278642 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.310445 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.412884 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.179911 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.0330244 # DEPENDENCYPART_GRANDPAR
(22,20),(20,6),-0.245444 # DEPENDENCYPART_GRANDPAR
(22,20),(20,9),-0.200414 # DEPENDENCYPART_GRANDPAR
(22,20),(20,10),-0.377108 # DEPENDENCYPART_GRANDPAR
(22,20),(20,11),-0.248744 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.0937552 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.423149 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.036778 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.0989588 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.163912 # DEPENDENCYPART_GRANDPAR
(22,20),(20,23),-0.193822 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-0.231778 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.156095 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.540577 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.151011 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.122466 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.0177462 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-0.407459 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,7),(7,2),-0.385512 # DEPENDENCYPART_GRANDPAR
(23,7),(7,3),-0.649066 # DEPENDENCYPART_GRANDPAR
(23,7),(7,4),-0.534977 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),-0.343747 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),-0.583298 # DEPENDENCYPART_GRANDPAR
(23,8),(8,1),-1.028 # DEPENDENCYPART_GRANDPAR
(23,8),(8,2),-0.418705 # DEPENDENCYPART_GRANDPAR
(23,8),(8,3),-0.697439 # DEPENDENCYPART_GRANDPAR
(23,8),(8,4),-0.481188 # DEPENDENCYPART_GRANDPAR
(23,8),(8,5),-0.383762 # DEPENDENCYPART_GRANDPAR
(23,8),(8,6),-0.578925 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),-0.933379 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),-0.282761 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),-0.626629 # DEPENDENCYPART_GRANDPAR
(23,11),(11,1),-0.985435 # DEPENDENCYPART_GRANDPAR
(23,11),(11,2),-0.381453 # DEPENDENCYPART_GRANDPAR
(23,11),(11,3),-0.629047 # DEPENDENCYPART_GRANDPAR
(23,11),(11,5),-0.315199 # DEPENDENCYPART_GRANDPAR
(23,11),(11,7),-0.871101 # DEPENDENCYPART_GRANDPAR
(23,11),(11,8),-0.452885 # DEPENDENCYPART_GRANDPAR
(23,11),(11,9),-0.177391 # DEPENDENCYPART_GRANDPAR
(23,11),(11,10),-0.334137 # DEPENDENCYPART_GRANDPAR
(23,12),(12,1),-1.0232 # DEPENDENCYPART_GRANDPAR
(23,12),(12,2),-0.393426 # DEPENDENCYPART_GRANDPAR
(23,12),(12,3),-0.65698 # DEPENDENCYPART_GRANDPAR
(23,12),(12,5),-0.347379 # DEPENDENCYPART_GRANDPAR
(23,12),(12,6),-0.582547 # DEPENDENCYPART_GRANDPAR
(23,12),(12,7),-0.905938 # DEPENDENCYPART_GRANDPAR
(23,12),(12,8),-0.652838 # DEPENDENCYPART_GRANDPAR
(23,12),(12,9),-0.164394 # DEPENDENCYPART_GRANDPAR
(23,12),(12,10),-0.483332 # DEPENDENCYPART_GRANDPAR
(23,12),(12,11),0.0599458 # DEPENDENCYPART_GRANDPAR
(23,12),(12,13),-0.47222 # DEPENDENCYPART_GRANDPAR
(23,12),(12,14),-0.365707 # DEPENDENCYPART_GRANDPAR
(23,12),(12,18),-0.396662 # DEPENDENCYPART_GRANDPAR
(23,12),(12,24),-0.0703271 # DEPENDENCYPART_GRANDPAR
(23,13),(13,4),-0.650949 # DEPENDENCYPART_GRANDPAR
(23,13),(13,6),-0.382046 # DEPENDENCYPART_GRANDPAR
(23,13),(13,9),0.0391267 # DEPENDENCYPART_GRANDPAR
(23,13),(13,10),-0.600108 # DEPENDENCYPART_GRANDPAR
(23,13),(13,11),0.158302 # DEPENDENCYPART_GRANDPAR
(23,13),(13,12),0.0705293 # DEPENDENCYPART_GRANDPAR
(23,13),(13,20),-0.371541 # DEPENDENCYPART_GRANDPAR
(23,13),(13,24),-0.156176 # DEPENDENCYPART_GRANDPAR
(23,14),(14,11),0.0599458 # DEPENDENCYPART_GRANDPAR
(23,14),(14,12),-0.355231 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),-0.317358 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.416837 # DEPENDENCYPART_GRANDPAR
(23,14),(14,17),-0.361074 # DEPENDENCYPART_GRANDPAR
(23,14),(14,23),-0.659702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,14),(14,24),-0.0703271 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),0.0599458 # DEPENDENCYPART_GRANDPAR
(23,15),(15,12),-0.355231 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.317358 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.31426 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.41763 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.361074 # DEPENDENCYPART_GRANDPAR
(23,15),(15,23),-0.659702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,15),(15,24),-0.0703271 # DEPENDENCYPART_GRANDPAR
(23,16),(16,5),-0.326387 # DEPENDENCYPART_GRANDPAR
(23,16),(16,7),-0.880938 # DEPENDENCYPART_GRANDPAR
(23,16),(16,8),-0.543217 # DEPENDENCYPART_GRANDPAR
(23,16),(16,10),-0.44147 # DEPENDENCYPART_GRANDPAR
(23,16),(16,11),0.0780205 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.302111 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.166089 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.26114 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.312269 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),-0.289061 # DEPENDENCYPART_GRANDPAR
(23,16),(16,20),-0.379846 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),-0.22579 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-0.50937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,24),-0.0385221 # DEPENDENCYPART_GRANDPAR
(23,18),(18,11),0.0599458 # DEPENDENCYPART_GRANDPAR
(23,18),(18,13),-0.317358 # DEPENDENCYPART_GRANDPAR
(23,18),(18,14),-0.31426 # DEPENDENCYPART_GRANDPAR
(23,18),(18,15),-0.365389 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),-0.339454 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.223203 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.301431 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.390892 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),0.0944807 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),-0.169472 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-0.659702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,24),-0.0703271 # DEPENDENCYPART_GRANDPAR
(23,19),(19,9),-0.169562 # DEPENDENCYPART_GRANDPAR
(23,19),(19,12),-0.315466 # DEPENDENCYPART_GRANDPAR
(23,19),(19,13),-0.315581 # DEPENDENCYPART_GRANDPAR
(23,19),(19,14),-0.274495 # DEPENDENCYPART_GRANDPAR
(23,19),(19,15),-0.325624 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.421554 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.30545 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.00604898 # DEPENDENCYPART_GRANDPAR
(23,20),(20,6),-0.382046 # DEPENDENCYPART_GRANDPAR
(23,20),(20,9),0.0391267 # DEPENDENCYPART_GRANDPAR
(23,20),(20,10),-0.600108 # DEPENDENCYPART_GRANDPAR
(23,20),(20,11),0.158302 # DEPENDENCYPART_GRANDPAR
(23,20),(20,15),0.0603711 # DEPENDENCYPART_GRANDPAR
(23,20),(20,16),-0.45623 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),0.0805456 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.122061 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.208394 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-0.697971 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,24),-0.156176 # DEPENDENCYPART_GRANDPAR
(23,20),(20,25),0.0156816 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.21551 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.35002 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.220567 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.0927044 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.224967 # DEPENDENCYPART_GRANDPAR
(23,22),(22,8),-0.403134 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.32965 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.129771 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.309475 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.179107 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.0542353 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.397393 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.515582 # DEPENDENCYPART_GRANDPAR
(24,3),(3,1),-0.507477 # DEPENDENCYPART_GRANDPAR
(24,3),(3,2),-0.431236 # DEPENDENCYPART_GRANDPAR
(24,3),(3,4),-0.472493 # DEPENDENCYPART_GRANDPAR
(24,3),(3,24),-0.632901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,4),(4,1),-0.464371 # DEPENDENCYPART_GRANDPAR
(24,4),(4,2),-0.408821 # DEPENDENCYPART_GRANDPAR
(24,4),(4,3),-0.58103 # DEPENDENCYPART_GRANDPAR
(24,4),(4,6),-0.170307 # DEPENDENCYPART_GRANDPAR
(24,4),(4,7),-0.743618 # DEPENDENCYPART_GRANDPAR
(24,5),(5,1),-0.48168 # DEPENDENCYPART_GRANDPAR
(24,5),(5,2),-0.40389 # DEPENDENCYPART_GRANDPAR
(24,5),(5,3),-0.534308 # DEPENDENCYPART_GRANDPAR
(24,5),(5,4),-0.0685256 # DEPENDENCYPART_GRANDPAR
(24,6),(6,1),-0.471216 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.395232 # DEPENDENCYPART_GRANDPAR
(24,6),(6,3),-0.556109 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.316105 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.656881 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),-0.547105 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.912454 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),-0.0901215 # DEPENDENCYPART_GRANDPAR
(24,6),(6,10),-0.421734 # DEPENDENCYPART_GRANDPAR
(24,6),(6,12),-0.526438 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.293184 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),-0.173575 # DEPENDENCYPART_GRANDPAR
(24,6),(6,16),-0.246539 # DEPENDENCYPART_GRANDPAR
(24,6),(6,18),-0.406505 # DEPENDENCYPART_GRANDPAR
(24,6),(6,19),0.119277 # DEPENDENCYPART_GRANDPAR
(24,6),(6,21),-0.263699 # DEPENDENCYPART_GRANDPAR
(24,7),(7,2),-0.393907 # DEPENDENCYPART_GRANDPAR
(24,7),(7,3),-0.515782 # DEPENDENCYPART_GRANDPAR
(24,7),(7,4),-0.361171 # DEPENDENCYPART_GRANDPAR
(24,7),(7,5),-0.618528 # DEPENDENCYPART_GRANDPAR
(24,7),(7,6),0.0809458 # DEPENDENCYPART_GRANDPAR
(24,8),(8,1),-0.457827 # DEPENDENCYPART_GRANDPAR
(24,8),(8,2),-0.40202 # DEPENDENCYPART_GRANDPAR
(24,8),(8,3),-0.535227 # DEPENDENCYPART_GRANDPAR
(24,8),(8,4),-0.275027 # DEPENDENCYPART_GRANDPAR
(24,8),(8,5),-0.634906 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),0.053741 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-0.352081 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),-0.120201 # DEPENDENCYPART_GRANDPAR
(24,8),(8,10),-0.418558 # DEPENDENCYPART_GRANDPAR
(24,9),(9,1),-0.504782 # DEPENDENCYPART_GRANDPAR
(24,9),(9,2),-0.428799 # DEPENDENCYPART_GRANDPAR
(24,9),(9,3),-0.590176 # DEPENDENCYPART_GRANDPAR
(24,9),(9,4),-0.334068 # DEPENDENCYPART_GRANDPAR
(24,9),(9,5),-0.667542 # DEPENDENCYPART_GRANDPAR
(24,9),(9,6),-0.0479995 # DEPENDENCYPART_GRANDPAR
(24,9),(9,7),-0.371705 # DEPENDENCYPART_GRANDPAR
(24,9),(9,8),-0.516892 # DEPENDENCYPART_GRANDPAR
(24,9),(9,10),-0.422907 # DEPENDENCYPART_GRANDPAR
(24,9),(9,14),-0.299664 # DEPENDENCYPART_GRANDPAR
(24,9),(9,18),-0.412985 # DEPENDENCYPART_GRANDPAR
(24,9),(9,21),-0.270129 # DEPENDENCYPART_GRANDPAR
(24,10),(10,3),-0.58103 # DEPENDENCYPART_GRANDPAR
(24,10),(10,4),-0.237433 # DEPENDENCYPART_GRANDPAR
(24,10),(10,5),-0.664457 # DEPENDENCYPART_GRANDPAR
(24,10),(10,6),-0.064622 # DEPENDENCYPART_GRANDPAR
(24,10),(10,7),-0.347494 # DEPENDENCYPART_GRANDPAR
(24,10),(10,8),-0.363222 # DEPENDENCYPART_GRANDPAR
(24,10),(10,9),-0.0710372 # DEPENDENCYPART_GRANDPAR
(24,10),(10,19),0.0531982 # DEPENDENCYPART_GRANDPAR
(24,10),(10,20),-0.285822 # DEPENDENCYPART_GRANDPAR
