# _root_ Değişik yasalarda _ _ yapılacak _ değişiklikler ile askeri , ticari , _ _ bankacılık ve benzeri _ alanlardaki " sırların " kapsamı yeniden _ belirlenecek .
#goldHeads=2,5,4,5,7,7,8,23,21,0,21,0,14,15,16,17,19,19,21,0,23,0,26,26,26,27,0,
#predictedHeads=2,4,4,5,7,7,8,9,10,11,15,0,14,15,16,18,18,19,21,0,26,0,26,26,26,27,0,
(25,19),(19,12),-0.513853 # DEPENDENCYPART_GRANDPAR
(25,19),(19,13),-0.0146478 # DEPENDENCYPART_GRANDPAR
(25,19),(19,14),-0.0615005 # DEPENDENCYPART_GRANDPAR
(25,19),(19,15),-0.180949 # DEPENDENCYPART_GRANDPAR
(25,19),(19,16),-0.193064 # DEPENDENCYPART_GRANDPAR
(25,19),(19,17),-0.198179 # DEPENDENCYPART_GRANDPAR
(25,19),(19,18),-0.145676 # DEPENDENCYPART_GRANDPAR
(25,19),(19,21),-0.245533 # DEPENDENCYPART_GRANDPAR
(25,19),(19,23),-0.156434 # DEPENDENCYPART_GRANDPAR
(25,20),(20,4),0.249188 # DEPENDENCYPART_GRANDPAR
(25,20),(20,14),-0.228207 # DEPENDENCYPART_GRANDPAR
(25,20),(20,15),-0.0224035 # DEPENDENCYPART_GRANDPAR
(25,20),(20,16),-0.0298859 # DEPENDENCYPART_GRANDPAR
(25,20),(20,17),-0.0652972 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.312383 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),0.0457874 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.366031 # DEPENDENCYPART_GRANDPAR
(25,20),(20,22),-0.396986 # DEPENDENCYPART_GRANDPAR
(25,20),(20,23),-0.276932 # DEPENDENCYPART_GRANDPAR
(25,20),(20,25),-0.561744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,26),-0.288298 # DEPENDENCYPART_GRANDPAR
(25,20),(20,27),-0.350734 # DEPENDENCYPART_GRANDPAR
(25,21),(21,1),-0.418483 # DEPENDENCYPART_GRANDPAR
(25,21),(21,6),-0.457999 # DEPENDENCYPART_GRANDPAR
(25,21),(21,8),-0.305737 # DEPENDENCYPART_GRANDPAR
(25,21),(21,9),-0.079756 # DEPENDENCYPART_GRANDPAR
(25,21),(21,10),-0.447864 # DEPENDENCYPART_GRANDPAR
(25,21),(21,11),-0.148968 # DEPENDENCYPART_GRANDPAR
(25,21),(21,12),-0.452492 # DEPENDENCYPART_GRANDPAR
(25,21),(21,15),-0.128818 # DEPENDENCYPART_GRANDPAR
(25,21),(21,16),-0.141495 # DEPENDENCYPART_GRANDPAR
(25,21),(21,17),-0.116762 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.279943 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.0107922 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.362346 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.364355 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.072848 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-0.512786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,26),-0.223644 # DEPENDENCYPART_GRANDPAR
(25,22),(22,4),0.249188 # DEPENDENCYPART_GRANDPAR
(25,22),(22,11),-0.0901698 # DEPENDENCYPART_GRANDPAR
(25,22),(22,17),-0.0652972 # DEPENDENCYPART_GRANDPAR
(25,22),(22,19),0.0457874 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.253071 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),0.0809993 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.276932 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),-0.0802572 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-0.561744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,22),(22,26),-0.288298 # DEPENDENCYPART_GRANDPAR
(25,22),(22,27),-0.350734 # DEPENDENCYPART_GRANDPAR
(25,23),(23,6),-0.4659 # DEPENDENCYPART_GRANDPAR
(25,23),(23,8),-0.310422 # DEPENDENCYPART_GRANDPAR
(25,23),(23,9),-0.0876569 # DEPENDENCYPART_GRANDPAR
(25,23),(23,10),-0.451327 # DEPENDENCYPART_GRANDPAR
(25,23),(23,11),-0.156869 # DEPENDENCYPART_GRANDPAR
(25,23),(23,12),-0.455955 # DEPENDENCYPART_GRANDPAR
(25,23),(23,13),-0.151194 # DEPENDENCYPART_GRANDPAR
(25,23),(23,14),-0.198046 # DEPENDENCYPART_GRANDPAR
(25,23),(23,15),-0.131097 # DEPENDENCYPART_GRANDPAR
(25,23),(23,16),-0.14618 # DEPENDENCYPART_GRANDPAR
(25,23),(23,17),-0.124662 # DEPENDENCYPART_GRANDPAR
(25,23),(23,18),-0.282222 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.0186931 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.365805 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.027694 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.28106 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.0316168 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-0.512786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,18),0.0334096 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.377899 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.0411079 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.293154 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),0.0397127 # DEPENDENCYPART_GRANDPAR
(25,26),(26,2),-0.72727 # DEPENDENCYPART_GRANDPAR
(25,26),(26,3),-0.635889 # DEPENDENCYPART_GRANDPAR
(25,26),(26,4),-0.532567 # DEPENDENCYPART_GRANDPAR
(25,26),(26,7),-0.520397 # DEPENDENCYPART_GRANDPAR
(25,26),(26,8),-0.340863 # DEPENDENCYPART_GRANDPAR
(25,26),(26,9),-0.371638 # DEPENDENCYPART_GRANDPAR
(25,26),(26,10),-0.662952 # DEPENDENCYPART_GRANDPAR
(25,26),(26,11),-0.420291 # DEPENDENCYPART_GRANDPAR
(25,26),(26,12),-0.66758 # DEPENDENCYPART_GRANDPAR
(25,26),(26,13),-0.588671 # DEPENDENCYPART_GRANDPAR
(25,26),(26,14),-0.635524 # DEPENDENCYPART_GRANDPAR
(25,26),(26,15),-0.516412 # DEPENDENCYPART_GRANDPAR
(25,26),(26,16),-0.311917 # DEPENDENCYPART_GRANDPAR
(25,26),(26,17),-0.403353 # DEPENDENCYPART_GRANDPAR
(25,26),(26,18),-0.7197 # DEPENDENCYPART_GRANDPAR
(25,26),(26,19),-0.287483 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-0.488989 # DEPENDENCYPART_GRANDPAR
(25,26),(26,21),-0.413009 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-0.404244 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.32391 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-0.144974 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.430146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.311328 # DEPENDENCYPART_GRANDPAR
(26,2),(2,1),-0.357675 # DEPENDENCYPART_GRANDPAR
(26,2),(2,3),-0.36204 # DEPENDENCYPART_GRANDPAR
(26,2),(2,5),-0.151238 # DEPENDENCYPART_GRANDPAR
(26,3),(3,1),-0.586838 # DEPENDENCYPART_GRANDPAR
(26,3),(3,2),-0.128992 # DEPENDENCYPART_GRANDPAR
(26,3),(3,6),-0.548025 # DEPENDENCYPART_GRANDPAR
(26,4),(4,1),-0.586838 # DEPENDENCYPART_GRANDPAR
(26,4),(4,2),-0.128992 # DEPENDENCYPART_GRANDPAR
(26,4),(4,3),-0.147468 # DEPENDENCYPART_GRANDPAR
(26,4),(4,6),-0.548025 # DEPENDENCYPART_GRANDPAR
(26,7),(7,1),-0.357675 # DEPENDENCYPART_GRANDPAR
(26,7),(7,2),-0.125889 # DEPENDENCYPART_GRANDPAR
(26,7),(7,3),-0.25441 # DEPENDENCYPART_GRANDPAR
(26,7),(7,4),-0.00108521 # DEPENDENCYPART_GRANDPAR
(26,7),(7,5),-0.0419334 # DEPENDENCYPART_GRANDPAR
(26,7),(7,6),-0.306865 # DEPENDENCYPART_GRANDPAR
(26,7),(7,8),-0.225976 # DEPENDENCYPART_GRANDPAR
(26,7),(7,9),-0.227273 # DEPENDENCYPART_GRANDPAR
(26,7),(7,10),-0.743704 # DEPENDENCYPART_GRANDPAR
(26,7),(7,11),-0.327813 # DEPENDENCYPART_GRANDPAR
(26,7),(7,26),-1.02129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,8),(8,2),0.0612551 # DEPENDENCYPART_GRANDPAR
(26,8),(8,3),-0.0662485 # DEPENDENCYPART_GRANDPAR
(26,8),(8,4),0.187076 # DEPENDENCYPART_GRANDPAR
(26,8),(8,6),-0.278745 # DEPENDENCYPART_GRANDPAR
(26,8),(8,7),-0.140021 # DEPENDENCYPART_GRANDPAR
(26,9),(9,2),-0.170594 # DEPENDENCYPART_GRANDPAR
(26,9),(9,3),-0.16708 # DEPENDENCYPART_GRANDPAR
(26,9),(9,4),0.0862445 # DEPENDENCYPART_GRANDPAR
(26,9),(9,6),-0.199677 # DEPENDENCYPART_GRANDPAR
(26,9),(9,7),-0.371869 # DEPENDENCYPART_GRANDPAR
(26,9),(9,8),-0.102301 # DEPENDENCYPART_GRANDPAR
(26,10),(10,1),-0.33734 # DEPENDENCYPART_GRANDPAR
(26,10),(10,2),-0.151353 # DEPENDENCYPART_GRANDPAR
(26,10),(10,3),-0.0960453 # DEPENDENCYPART_GRANDPAR
(26,10),(10,4),0.157279 # DEPENDENCYPART_GRANDPAR
(26,10),(10,6),-0.623962 # DEPENDENCYPART_GRANDPAR
(26,10),(10,7),-0.352629 # DEPENDENCYPART_GRANDPAR
(26,10),(10,8),-0.0993084 # DEPENDENCYPART_GRANDPAR
(26,10),(10,9),-0.103637 # DEPENDENCYPART_GRANDPAR
(26,10),(10,25),-0.192832 # DEPENDENCYPART_GRANDPAR
(26,10),(10,26),-0.992837 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,11),(11,9),-0.151914 # DEPENDENCYPART_GRANDPAR
(26,11),(11,10),-0.576565 # DEPENDENCYPART_GRANDPAR
(26,11),(11,13),-0.607311 # DEPENDENCYPART_GRANDPAR
(26,11),(11,14),-0.30225 # DEPENDENCYPART_GRANDPAR
(26,11),(11,21),-0.172641 # DEPENDENCYPART_GRANDPAR
(26,11),(11,23),-0.213557 # DEPENDENCYPART_GRANDPAR
(26,12),(12,1),-0.33734 # DEPENDENCYPART_GRANDPAR
(26,12),(12,9),-0.103637 # DEPENDENCYPART_GRANDPAR
(26,12),(12,10),-0.551669 # DEPENDENCYPART_GRANDPAR
(26,12),(12,11),-0.211878 # DEPENDENCYPART_GRANDPAR
(26,12),(12,26),-0.992837 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,13),(13,5),-0.164221 # DEPENDENCYPART_GRANDPAR
(26,13),(13,11),-0.354903 # DEPENDENCYPART_GRANDPAR
(26,13),(13,12),-0.21092 # DEPENDENCYPART_GRANDPAR
(26,13),(13,17),-0.149966 # DEPENDENCYPART_GRANDPAR
(26,14),(14,1),-0.478017 # DEPENDENCYPART_GRANDPAR
(26,14),(14,5),-0.164221 # DEPENDENCYPART_GRANDPAR
(26,14),(14,6),-0.313894 # DEPENDENCYPART_GRANDPAR
(26,14),(14,7),-0.299794 # DEPENDENCYPART_GRANDPAR
(26,14),(14,8),-0.0388058 # DEPENDENCYPART_GRANDPAR
(26,14),(14,9),-0.221873 # DEPENDENCYPART_GRANDPAR
(26,14),(14,10),-0.291433 # DEPENDENCYPART_GRANDPAR
(26,14),(14,11),-0.354903 # DEPENDENCYPART_GRANDPAR
(26,14),(14,12),-0.21092 # DEPENDENCYPART_GRANDPAR
(26,14),(14,13),-0.193425 # DEPENDENCYPART_GRANDPAR
(26,15),(15,1),-0.357675 # DEPENDENCYPART_GRANDPAR
(26,15),(15,2),-0.125889 # DEPENDENCYPART_GRANDPAR
(26,15),(15,5),-0.0419334 # DEPENDENCYPART_GRANDPAR
(26,15),(15,6),-0.306865 # DEPENDENCYPART_GRANDPAR
(26,15),(15,7),-0.327165 # DEPENDENCYPART_GRANDPAR
(26,15),(15,8),-0.0948969 # DEPENDENCYPART_GRANDPAR
(26,15),(15,9),-0.113476 # DEPENDENCYPART_GRANDPAR
(26,15),(15,10),-0.485555 # DEPENDENCYPART_GRANDPAR
(26,15),(15,11),-0.234565 # DEPENDENCYPART_GRANDPAR
(26,15),(15,12),-0.405042 # DEPENDENCYPART_GRANDPAR
(26,15),(15,13),-0.334106 # DEPENDENCYPART_GRANDPAR
(26,15),(15,14),-0.0290453 # DEPENDENCYPART_GRANDPAR
(26,15),(15,16),-0.408308 # DEPENDENCYPART_GRANDPAR
(26,15),(15,17),-0.0702318 # DEPENDENCYPART_GRANDPAR
(26,15),(15,19),-0.100328 # DEPENDENCYPART_GRANDPAR
(26,15),(15,26),-1.02129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,16),(16,7),-0.305597 # DEPENDENCYPART_GRANDPAR
(26,16),(16,8),0.000363019 # DEPENDENCYPART_GRANDPAR
(26,16),(16,13),-0.430829 # DEPENDENCYPART_GRANDPAR
(26,16),(16,14),-0.125769 # DEPENDENCYPART_GRANDPAR
(26,16),(16,15),-0.37909 # DEPENDENCYPART_GRANDPAR
(26,16),(16,18),-0.213209 # DEPENDENCYPART_GRANDPAR
(26,17),(17,12),-0.496052 # DEPENDENCYPART_GRANDPAR
(26,17),(17,13),-0.238226 # DEPENDENCYPART_GRANDPAR
(26,17),(17,14),0.0668347 # DEPENDENCYPART_GRANDPAR
(26,17),(17,15),-0.440842 # DEPENDENCYPART_GRANDPAR
(26,17),(17,16),-0.196942 # DEPENDENCYPART_GRANDPAR
(26,17),(17,18),-0.181047 # DEPENDENCYPART_GRANDPAR
(26,17),(17,21),-0.172641 # DEPENDENCYPART_GRANDPAR
(26,17),(17,23),-0.213557 # DEPENDENCYPART_GRANDPAR
(26,18),(18,12),-0.21092 # DEPENDENCYPART_GRANDPAR
(26,18),(18,13),-0.193425 # DEPENDENCYPART_GRANDPAR
(26,18),(18,14),0.111635 # DEPENDENCYPART_GRANDPAR
(26,18),(18,15),-0.373287 # DEPENDENCYPART_GRANDPAR
(26,18),(18,16),-0.0974104 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),-0.0898533 # DEPENDENCYPART_GRANDPAR
(26,18),(18,19),-0.180062 # DEPENDENCYPART_GRANDPAR
(26,18),(18,20),-0.317696 # DEPENDENCYPART_GRANDPAR
(26,18),(18,26),-0.8551 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,19),(19,7),-0.366125 # DEPENDENCYPART_GRANDPAR
(26,19),(19,10),-0.576565 # DEPENDENCYPART_GRANDPAR
(26,19),(19,12),-0.496052 # DEPENDENCYPART_GRANDPAR
(26,19),(19,13),-0.237001 # DEPENDENCYPART_GRANDPAR
(26,19),(19,14),0.0680592 # DEPENDENCYPART_GRANDPAR
(26,19),(19,15),-0.439618 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),-0.202733 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),0.00219227 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),0.189263 # DEPENDENCYPART_GRANDPAR
(26,19),(19,21),-0.172641 # DEPENDENCYPART_GRANDPAR
(26,19),(19,23),-0.213557 # DEPENDENCYPART_GRANDPAR
(26,20),(20,4),0.304947 # DEPENDENCYPART_GRANDPAR
(26,20),(20,14),-0.19834 # DEPENDENCYPART_GRANDPAR
(26,20),(20,15),-0.39152 # DEPENDENCYPART_GRANDPAR
(26,20),(20,16),-0.0963246 # DEPENDENCYPART_GRANDPAR
(26,20),(20,17),0.0285588 # DEPENDENCYPART_GRANDPAR
(26,20),(20,18),-0.0771368 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.00265263 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.286614 # DEPENDENCYPART_GRANDPAR
(26,20),(20,22),-0.272928 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),-0.32753 # DEPENDENCYPART_GRANDPAR
(26,20),(20,25),-0.0840311 # DEPENDENCYPART_GRANDPAR
(26,20),(20,26),-1.07845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,20),(20,27),-0.368859 # DEPENDENCYPART_GRANDPAR
(26,21),(21,1),-0.357675 # DEPENDENCYPART_GRANDPAR
(26,21),(21,6),-0.306865 # DEPENDENCYPART_GRANDPAR
(26,21),(21,8),-0.0948969 # DEPENDENCYPART_GRANDPAR
(26,21),(21,9),-0.113476 # DEPENDENCYPART_GRANDPAR
(26,21),(21,10),-0.485555 # DEPENDENCYPART_GRANDPAR
(26,21),(21,11),-0.234565 # DEPENDENCYPART_GRANDPAR
(26,21),(21,12),-0.405042 # DEPENDENCYPART_GRANDPAR
(26,21),(21,15),-0.400658 # DEPENDENCYPART_GRANDPAR
(26,21),(21,16),-0.122718 # DEPENDENCYPART_GRANDPAR
(26,21),(21,17),0.030484 # DEPENDENCYPART_GRANDPAR
(26,21),(21,18),0.0921581 # DEPENDENCYPART_GRANDPAR
(26,21),(21,19),-0.00171245 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.150454 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.252158 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),-0.13624 # DEPENDENCYPART_GRANDPAR
(26,21),(21,25),0.211343 # DEPENDENCYPART_GRANDPAR
(26,21),(21,26),-1.02129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,4),0.304947 # DEPENDENCYPART_GRANDPAR
(26,22),(22,11),-0.233287 # DEPENDENCYPART_GRANDPAR
(26,22),(22,17),0.0285588 # DEPENDENCYPART_GRANDPAR
(26,22),(22,19),-0.00265263 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.104074 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),0.0529082 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-0.32753 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),-0.128991 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),-0.0840311 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.07845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,27),-0.368859 # DEPENDENCYPART_GRANDPAR
(26,23),(23,6),-0.313127 # DEPENDENCYPART_GRANDPAR
(26,23),(23,8),-0.097943 # DEPENDENCYPART_GRANDPAR
(26,23),(23,9),-0.119738 # DEPENDENCYPART_GRANDPAR
(26,23),(23,10),-0.48738 # DEPENDENCYPART_GRANDPAR
(26,23),(23,11),-0.240827 # DEPENDENCYPART_GRANDPAR
(26,23),(23,12),-0.406867 # DEPENDENCYPART_GRANDPAR
(26,23),(23,13),-0.333107 # DEPENDENCYPART_GRANDPAR
(26,23),(23,14),-0.0280468 # DEPENDENCYPART_GRANDPAR
(26,23),(23,15),-0.39966 # DEPENDENCYPART_GRANDPAR
(26,23),(23,16),-0.125765 # DEPENDENCYPART_GRANDPAR
(26,23),(23,17),0.024222 # DEPENDENCYPART_GRANDPAR
(26,23),(23,18),0.0931566 # DEPENDENCYPART_GRANDPAR
(26,23),(23,19),-0.00797449 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.152274 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),0.0447681 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.147902 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),-0.103259 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),0.211343 # DEPENDENCYPART_GRANDPAR
(26,24),(24,18),0.313594 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.179393 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),0.0329848 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.175021 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.0125819 # DEPENDENCYPART_GRANDPAR
(26,25),(25,7),-0.330268 # DEPENDENCYPART_GRANDPAR
(26,25),(25,13),-0.0653123 # DEPENDENCYPART_GRANDPAR
(26,25),(25,14),0.239748 # DEPENDENCYPART_GRANDPAR
(26,25),(25,15),-0.403761 # DEPENDENCYPART_GRANDPAR
(26,25),(25,16),-0.181947 # DEPENDENCYPART_GRANDPAR
(26,25),(25,18),0.360951 # DEPENDENCYPART_GRANDPAR
(26,25),(25,19),-0.230732 # DEPENDENCYPART_GRANDPAR
(26,25),(25,20),-0.101688 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),0.0406671 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),-0.0973157 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),-0.0179876 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),-0.0671487 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-0.921036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,1),-0.599396 # DEPENDENCYPART_GRANDPAR
(26,27),(27,3),-0.660503 # DEPENDENCYPART_GRANDPAR
(26,27),(27,4),-0.407178 # DEPENDENCYPART_GRANDPAR
(26,27),(27,7),-0.626691 # DEPENDENCYPART_GRANDPAR
(26,27),(27,8),-0.254638 # DEPENDENCYPART_GRANDPAR
(26,27),(27,9),-0.369992 # DEPENDENCYPART_GRANDPAR
(26,27),(27,11),-0.47077 # DEPENDENCYPART_GRANDPAR
(26,27),(27,15),-0.700184 # DEPENDENCYPART_GRANDPAR
(26,27),(27,16),-0.386318 # DEPENDENCYPART_GRANDPAR
(26,27),(27,17),-0.212728 # DEPENDENCYPART_GRANDPAR
(26,27),(27,18),-0.298848 # DEPENDENCYPART_GRANDPAR
(26,27),(27,19),-0.243285 # DEPENDENCYPART_GRANDPAR
(26,27),(27,20),-0.322872 # DEPENDENCYPART_GRANDPAR
(26,27),(27,21),-0.255756 # DEPENDENCYPART_GRANDPAR
(26,27),(27,22),-0.3185 # DEPENDENCYPART_GRANDPAR
(26,27),(27,23),-0.296672 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.244104 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.0871196 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-1.04319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,3),(3,1),-0.715428 # DEPENDENCYPART_GRANDPAR
(27,3),(3,2),-0.501422 # DEPENDENCYPART_GRANDPAR
(27,3),(3,6),-0.801651 # DEPENDENCYPART_GRANDPAR
(27,4),(4,1),-0.715428 # DEPENDENCYPART_GRANDPAR
(27,4),(4,2),-0.501422 # DEPENDENCYPART_GRANDPAR
(27,4),(4,3),-0.446927 # DEPENDENCYPART_GRANDPAR
(27,4),(4,6),-0.801651 # DEPENDENCYPART_GRANDPAR
(27,7),(7,1),-0.36245 # DEPENDENCYPART_GRANDPAR
(27,7),(7,2),-0.063635 # DEPENDENCYPART_GRANDPAR
(27,7),(7,3),-0.00197899 # DEPENDENCYPART_GRANDPAR
(27,7),(7,4),0.0225065 # DEPENDENCYPART_GRANDPAR
(27,7),(7,5),-0.615858 # DEPENDENCYPART_GRANDPAR
(27,7),(7,6),-0.297708 # DEPENDENCYPART_GRANDPAR
(27,7),(7,8),-0.69465 # DEPENDENCYPART_GRANDPAR
(27,7),(7,9),-0.522385 # DEPENDENCYPART_GRANDPAR
(27,7),(7,10),-0.350293 # DEPENDENCYPART_GRANDPAR
(27,7),(7,11),-0.421049 # DEPENDENCYPART_GRANDPAR
(27,7),(7,26),0.401959 # DEPENDENCYPART_GRANDPAR
(27,8),(8,2),-0.397652 # DEPENDENCYPART_GRANDPAR
(27,8),(8,3),-0.399231 # DEPENDENCYPART_GRANDPAR
(27,8),(8,4),-0.374745 # DEPENDENCYPART_GRANDPAR
(27,8),(8,6),-0.726275 # DEPENDENCYPART_GRANDPAR
(27,8),(8,7),-0.251642 # DEPENDENCYPART_GRANDPAR
(27,9),(9,2),-0.197508 # DEPENDENCYPART_GRANDPAR
(27,9),(9,3),-0.0717974 # DEPENDENCYPART_GRANDPAR
(27,9),(9,4),-0.0473119 # DEPENDENCYPART_GRANDPAR
(27,9),(9,6),-0.334549 # DEPENDENCYPART_GRANDPAR
(27,9),(9,7),-0.0514984 # DEPENDENCYPART_GRANDPAR
(27,9),(9,8),-0.583871 # DEPENDENCYPART_GRANDPAR
(27,11),(11,9),-0.388955 # DEPENDENCYPART_GRANDPAR
(27,11),(11,10),-0.141289 # DEPENDENCYPART_GRANDPAR
(27,11),(11,13),-0.715279 # DEPENDENCYPART_GRANDPAR
(27,11),(11,14),-0.564801 # DEPENDENCYPART_GRANDPAR
(27,11),(11,21),-0.33897 # DEPENDENCYPART_GRANDPAR
(27,11),(11,23),-0.220755 # DEPENDENCYPART_GRANDPAR
(27,15),(15,1),-0.36245 # DEPENDENCYPART_GRANDPAR
(27,15),(15,2),-0.063635 # DEPENDENCYPART_GRANDPAR
(27,15),(15,5),-0.615858 # DEPENDENCYPART_GRANDPAR
(27,15),(15,6),-0.297708 # DEPENDENCYPART_GRANDPAR
(27,15),(15,7),0.0823743 # DEPENDENCYPART_GRANDPAR
(27,15),(15,8),-0.532824 # DEPENDENCYPART_GRANDPAR
(27,15),(15,9),-0.31793 # DEPENDENCYPART_GRANDPAR
(27,15),(15,10),-0.289929 # DEPENDENCYPART_GRANDPAR
(27,15),(15,11),-0.221289 # DEPENDENCYPART_GRANDPAR
(27,15),(15,12),-0.315862 # DEPENDENCYPART_GRANDPAR
(27,15),(15,13),-0.266788 # DEPENDENCYPART_GRANDPAR
(27,15),(15,14),-0.11631 # DEPENDENCYPART_GRANDPAR
(27,15),(15,16),-0.499098 # DEPENDENCYPART_GRANDPAR
(27,15),(15,17),-0.448144 # DEPENDENCYPART_GRANDPAR
(27,15),(15,19),-0.251372 # DEPENDENCYPART_GRANDPAR
(27,15),(15,26),0.401959 # DEPENDENCYPART_GRANDPAR
(27,16),(16,7),-0.350505 # DEPENDENCYPART_GRANDPAR
(27,16),(16,8),-0.773164 # DEPENDENCYPART_GRANDPAR
(27,16),(16,13),-0.895284 # DEPENDENCYPART_GRANDPAR
(27,16),(16,14),-0.744806 # DEPENDENCYPART_GRANDPAR
(27,16),(16,15),-0.451932 # DEPENDENCYPART_GRANDPAR
(27,16),(16,18),-0.574989 # DEPENDENCYPART_GRANDPAR
(27,17),(17,12),-0.167223 # DEPENDENCYPART_GRANDPAR
(27,17),(17,13),-0.363619 # DEPENDENCYPART_GRANDPAR
(27,17),(17,14),-0.21314 # DEPENDENCYPART_GRANDPAR
(27,17),(17,15),-0.147018 # DEPENDENCYPART_GRANDPAR
(27,17),(17,16),-0.375652 # DEPENDENCYPART_GRANDPAR
(27,17),(17,18),-0.509779 # DEPENDENCYPART_GRANDPAR
(27,17),(17,21),-0.33897 # DEPENDENCYPART_GRANDPAR
(27,17),(17,23),-0.220755 # DEPENDENCYPART_GRANDPAR
(27,18),(18,12),-0.602026 # DEPENDENCYPART_GRANDPAR
(27,18),(18,13),-0.67226 # DEPENDENCYPART_GRANDPAR
(27,18),(18,14),-0.521782 # DEPENDENCYPART_GRANDPAR
