# _root_ İki gözü iki çeşme , _ öksürüp _ aksırarak , derdini _ anlatamadan bir köşeye _ çekilirmiş kara _ yazgılı hayvan .
#goldHeads=2,4,4,17,0,7,8,9,17,0,12,13,17,15,17,17,22,19,20,21,17,0,
#predictedHeads=2,3,4,9,0,7,8,9,17,0,12,13,17,15,17,17,22,19,20,21,22,0,
(21,22),(22,8),-0.540696 # DEPENDENCYPART_GRANDPAR
(21,22),(22,9),-0.22879 # DEPENDENCYPART_GRANDPAR
(21,22),(22,10),-0.336986 # DEPENDENCYPART_GRANDPAR
(21,22),(22,12),-0.523256 # DEPENDENCYPART_GRANDPAR
(21,22),(22,13),-0.270773 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-0.357086 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-0.533053 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.517623 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.526316 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-0.15005 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.299261 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.323286 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.817259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,6),(6,1),-0.373824 # DEPENDENCYPART_GRANDPAR
(22,6),(6,2),-0.688884 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),-0.65657 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),-0.3366 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),-0.290696 # DEPENDENCYPART_GRANDPAR
(22,6),(6,7),-0.367021 # DEPENDENCYPART_GRANDPAR
(22,6),(6,8),-0.46085 # DEPENDENCYPART_GRANDPAR
(22,6),(6,9),-0.374351 # DEPENDENCYPART_GRANDPAR
(22,6),(6,11),-0.776238 # DEPENDENCYPART_GRANDPAR
(22,6),(6,15),-0.690215 # DEPENDENCYPART_GRANDPAR
(22,6),(6,16),-0.176024 # DEPENDENCYPART_GRANDPAR
(22,6),(6,17),-0.0698896 # DEPENDENCYPART_GRANDPAR
(22,6),(6,19),-0.738081 # DEPENDENCYPART_GRANDPAR
(22,6),(6,21),-0.165018 # DEPENDENCYPART_GRANDPAR
(22,7),(7,2),-0.511391 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),-0.172509 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.129487 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.215336 # DEPENDENCYPART_GRANDPAR
(22,8),(8,1),-0.373824 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),-0.688884 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.65657 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.3366 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),-0.290696 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.510046 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.285884 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.374351 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.0957263 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),-0.348977 # DEPENDENCYPART_GRANDPAR
(22,8),(8,13),-0.311472 # DEPENDENCYPART_GRANDPAR
(22,8),(8,16),-0.176024 # DEPENDENCYPART_GRANDPAR
(22,8),(8,17),-0.0698896 # DEPENDENCYPART_GRANDPAR
(22,8),(8,19),-0.738081 # DEPENDENCYPART_GRANDPAR
(22,8),(8,21),-0.165018 # DEPENDENCYPART_GRANDPAR
(22,9),(9,2),-0.511391 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.172509 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),-0.129487 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),-0.009185 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.177137 # DEPENDENCYPART_GRANDPAR
(22,10),(10,6),-0.244811 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),0.00658784 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),-0.206611 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.000741484 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.462208 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),-0.183052 # DEPENDENCYPART_GRANDPAR
(22,10),(10,21),0.0319049 # DEPENDENCYPART_GRANDPAR
(22,12),(12,1),-0.373824 # DEPENDENCYPART_GRANDPAR
(22,12),(12,2),-0.688884 # DEPENDENCYPART_GRANDPAR
(22,12),(12,3),-0.65657 # DEPENDENCYPART_GRANDPAR
(22,12),(12,4),-0.3366 # DEPENDENCYPART_GRANDPAR
(22,12),(12,5),-0.290696 # DEPENDENCYPART_GRANDPAR
(22,12),(12,6),-0.510046 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),-0.285884 # DEPENDENCYPART_GRANDPAR
(22,12),(12,8),-0.471846 # DEPENDENCYPART_GRANDPAR
(22,12),(12,9),-0.293214 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),-0.165035 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.42953 # DEPENDENCYPART_GRANDPAR
(22,12),(12,15),-0.690215 # DEPENDENCYPART_GRANDPAR
(22,12),(12,16),-0.176024 # DEPENDENCYPART_GRANDPAR
(22,12),(12,19),-0.738081 # DEPENDENCYPART_GRANDPAR
(22,12),(12,21),-0.165018 # DEPENDENCYPART_GRANDPAR
(22,13),(13,2),-0.514391 # DEPENDENCYPART_GRANDPAR
(22,13),(13,4),-0.17551 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.0133874 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),-0.0207167 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.00519456 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),-0.26844 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.0678406 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),0.0711444 # DEPENDENCYPART_GRANDPAR
(22,15),(15,5),-0.0480159 # DEPENDENCYPART_GRANDPAR
(22,15),(15,8),-0.026966 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),0.0776454 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),0.00770168 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),0.0849078 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),0.182325 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.0295495 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),0.141525 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.425295 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),-0.126393 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),0.315215 # DEPENDENCYPART_GRANDPAR
(22,16),(16,4),-0.3366 # DEPENDENCYPART_GRANDPAR
(22,16),(16,7),-0.285884 # DEPENDENCYPART_GRANDPAR
(22,16),(16,9),-0.293214 # DEPENDENCYPART_GRANDPAR
(22,16),(16,10),-0.165035 # DEPENDENCYPART_GRANDPAR
(22,16),(16,11),-0.42953 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.359972 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.230059 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.442432 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.339688 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.0698896 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),-0.539341 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.738081 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.165018 # DEPENDENCYPART_GRANDPAR
(22,17),(17,2),-0.251533 # DEPENDENCYPART_GRANDPAR
(22,17),(17,4),0.0954144 # DEPENDENCYPART_GRANDPAR
(22,17),(17,5),-0.00453205 # DEPENDENCYPART_GRANDPAR
(22,17),(17,6),-0.144887 # DEPENDENCYPART_GRANDPAR
(22,17),(17,7),0.093878 # DEPENDENCYPART_GRANDPAR
(22,17),(17,8),-0.106688 # DEPENDENCYPART_GRANDPAR
(22,17),(17,9),0.0865487 # DEPENDENCYPART_GRANDPAR
(22,17),(17,10),0.121129 # DEPENDENCYPART_GRANDPAR
(22,17),(17,11),0.00248428 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),0.00518624 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),0.149703 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),-0.0943158 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),0.0884717 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),0.178139 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),-0.285082 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.235374 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),0.0659494 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),0.317037 # DEPENDENCYPART_GRANDPAR
(22,18),(18,8),-0.0786454 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),-0.072174 # DEPENDENCYPART_GRANDPAR
(22,18),(18,12),0.0332284 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),0.0941815 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.0976902 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),0.0122539 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),0.206181 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),0.0903092 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.18319 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.310284 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.423757 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.197437 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.377678 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.335534 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.10723 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.218508 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.613456 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.328323 # DEPENDENCYPART_GRANDPAR
(22,20),(20,11),-0.118485 # DEPENDENCYPART_GRANDPAR
(22,20),(20,12),0.0154478 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),0.0732328 # DEPENDENCYPART_GRANDPAR
(22,20),(20,14),-0.113809 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.0340568 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),0.188401 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),0.0725285 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.312332 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.141678 # DEPENDENCYPART_GRANDPAR
(22,21),(21,5),-0.0354481 # DEPENDENCYPART_GRANDPAR
(22,21),(21,9),0.124084 # DEPENDENCYPART_GRANDPAR
(22,21),(21,10),0.0902133 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),0.030295 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),0.18693 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.0102971 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),0.114664 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),0.270455 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.185718 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.204546 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.259322 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),0.14527 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-0.560307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
